scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
poisson,800,0,40,1.3525125175541348,1.4341652255202904,1.518025853271397,1.8340330211999438,79.2466950416565,1.3791372776031494
poisson,800,1,40,1.330994292118125,1.36500627108747,1.4526927134887728,1.8198816871956083,84.79847693443298,2.3093948364257812
poisson,800,2,40,1.322004317338783,1.3712562561197092,1.437906409479259,1.7676662582992337,82.15140342712402,1.8177752494812012
poisson,800,3,40,1.3620040550914292,1.395514681093905,1.4761717938251286,1.8208592834483484,76.66389584541321,1.5919265747070312
poisson,800,4,40,1.3187877608844183,1.3758260553609736,1.4652968352316247,1.8082110042155355,87.04101967811584,1.542860746383667
poisson,800,5,40,1.2850367881382583,1.3380134437192643,1.383826000270857,1.7497316433922794,90.72309279441833,1.8458685874938965
poisson,800,6,40,1.3446605999247987,1.3571014336146667,1.4202543821323461,1.789504828442768,78.6204001903534,2.1442148685455322
poisson,800,7,40,1.3328099411231735,1.3917557862647822,1.4636909263453355,1.7903383930431362,74.51386880874634,1.6057219505310059
poisson,800,8,40,1.3534792719559445,1.3810389617543852,1.4561817100626584,1.8002101967089674,79.5087890625,3.0866076946258545
poisson,800,9,40,1.3525483117850938,1.417592973908658,1.4877392160028753,1.8292063454180565,85.2849063873291,2.2376933097839355
