scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
quadratic,800,0,10,0.41478252747885197,0.49096291159904976,0.5795141594546819,0.6052019711016358,37.8947217464447,4.037644624710083
quadratic,800,1,10,0.4219761568213671,0.4936056907576686,0.5721091445682345,0.6010424420229334,38.038716077804565,4.002298355102539
quadratic,800,2,10,0.36138944335560025,0.515978024646834,0.5731988526837023,0.5913893608347076,38.35825324058533,4.069521903991699
quadratic,800,3,10,0.41847170406719936,0.5431508252183882,0.6280639005718749,0.629594090531487,37.99536991119385,4.103368043899536
quadratic,800,4,10,0.4327380913656125,0.5324351554930794,0.6175702798994682,0.6357171646108946,38.16191291809082,4.1995978355407715
quadratic,800,5,10,0.41920003395308525,0.5176075786160617,0.5866607948460321,0.625606164512506,38.34535598754883,4.0935304164886475
quadratic,800,6,10,0.4420542399499871,0.5480275427042594,0.6061689005798363,0.6336644132690655,37.59764337539673,3.942077159881592
quadratic,800,7,10,0.44334516537860175,0.5256749110561586,0.5998193171228557,0.6166903776596814,37.651187896728516,4.057207822799683
quadratic,800,8,10,0.37481390677013354,0.5085098830312376,0.5522306307023027,0.5979814861006355,37.77492022514343,3.946286678314209
quadratic,800,9,10,0.4655904468274915,0.5533431495437588,0.6593659916305444,0.6465480107347624,37.61163115501404,4.037790298461914
quadratic,800,10,10,0.4138587613377592,0.5033684427512101,0.6073471304664647,0.6089475391104224,37.8969292640686,3.9554860591888428
quadratic,800,11,10,0.39412583908371407,0.5201676695572717,0.5912959597336305,0.618545512838132,38.30695343017578,4.142820596694946
quadratic,800,12,10,0.3901736962705952,0.5047343594513102,0.5750653397742899,0.584822279511126,38.034881591796875,4.058920860290527
quadratic,800,13,10,0.4093378989645961,0.5067929157253138,0.5733078537770263,0.6281366812462492,37.159860134124756,3.9804019927978516
quadratic,800,14,10,0.35333196913382975,0.47766967991389325,0.5360586193148317,0.5743380127676384,38.378655195236206,3.9543440341949463
quadratic,800,15,10,0.39960361450479936,0.504673422430946,0.5693821694649298,0.6127674103734098,36.71350121498108,3.808116912841797
quadratic,800,16,10,0.42954209541977767,0.5294235558730203,0.6097583657090675,0.6541083612500893,39.17382192611694,4.207083225250244
quadratic,800,17,10,0.4117926405618655,0.5118472246021392,0.5815089741905166,0.6015227406614243,37.8512499332428,3.9583756923675537
quadratic,800,18,10,0.41944201405014386,0.5266102855793732,0.6043345378287057,0.6233350863158214,37.52256464958191,3.9359543323516846
quadratic,800,19,10,0.40835323200210183,0.5509839120500726,0.627927519385511,0.6466005464841369,37.85688066482544,4.0436766147613525
quadratic,800,20,10,0.4209068168818175,0.5088525098203046,0.5804980242263341,0.618249130066393,37.03437256813049,3.959697723388672
quadratic,800,21,10,0.398700700891284,0.5140452425391516,0.5959880313896501,0.6280397871064936,37.56405687332153,3.9686102867126465
quadratic,800,22,10,0.4181649050372168,0.5082021633639477,0.5741133654959562,0.6140689585978677,37.31678247451782,3.90993070602417
quadratic,800,23,10,0.3784135358476232,0.5103254090992314,0.6036537902731288,0.6069690968005133,37.18930006027222,3.93969464302063
quadratic,800,24,10,0.3785526756592567,0.48407304596134226,0.5611135496503281,0.5944494331099806,38.345656394958496,3.9518988132476807
quadratic,800,25,10,0.4515677499958969,0.5020714810077571,0.6050396090699656,0.632664025177686,37.55658984184265,3.964512586593628
quadratic,800,26,10,0.354075087037277,0.5220564184767009,0.5798152465905584,0.6189293527074439,38.78804421424866,4.181489944458008
quadratic,800,27,10,0.39893966784099716,0.5126081108731119,0.5783742744577451,0.6350498742177102,38.44996404647827,4.084345102310181
quadratic,800,28,10,0.39421786103963125,0.48739980034439445,0.5653007340851651,0.6037846501241119,38.140262842178345,3.9444029331207275
quadratic,800,29,10,0.43112901188539593,0.5302341899508882,0.6216019905916598,0.6296252586904224,37.54396367073059,3.801058292388916
quadratic,800,30,10,0.4286867216831546,0.5300259251697222,0.6039015631558714,0.6305599228479122,36.85165762901306,3.857024669647217
quadratic,800,31,10,0.3702587026683614,0.4977643511692038,0.5532019444012471,0.604868998967199,38.295506715774536,3.966721534729004
quadratic,800,32,10,0.36503941587794475,0.46134591343093045,0.5426403823864653,0.5785322360689525,38.16383385658264,4.184470891952515
quadratic,800,33,10,0.40920551463285115,0.5520205227365647,0.6166860098862987,0.6398729817910149,37.745041370391846,3.98221492767334
quadratic,800,34,10,0.3892642905157579,0.4805900431673986,0.5395548594512553,0.6119056767223272,38.02294731140137,3.9783754348754883
quadratic,800,35,10,0.43138079687342373,0.5272527450299653,0.6159498903692227,0.6166833325475761,36.97879600524902,3.884610414505005
quadratic,800,36,10,0.4221500207274982,0.5394188530423254,0.6163126353670909,0.6223359570087531,37.80248308181763,3.917616128921509
quadratic,800,37,10,0.4099979658052186,0.5488791628093755,0.6276815762432182,0.6186701983161755,37.894763231277466,3.9282209873199463
quadratic,800,38,10,0.37674850803535487,0.5001915153177519,0.5733434361043594,0.611058526678675,37.471373319625854,3.877119779586792
quadratic,800,39,10,0.41048978374936007,0.4806072402896668,0.5551327219428532,0.5840432309083395,37.73411512374878,3.940854787826538
quadratic,800,40,10,0.4336001355645204,0.5407603976826284,0.618342889502074,0.62884483688119,37.36329126358032,3.9408063888549805
quadratic,800,41,10,0.3836114873624454,0.5212590348049292,0.5758692140737575,0.6200882176075856,37.25894260406494,3.8974733352661133
quadratic,800,42,10,0.39562145487207917,0.5055606427904548,0.5752146067857967,0.6198289848460894,38.11976456642151,3.933112382888794
quadratic,800,43,10,0.39821339887131874,0.4880256437772129,0.5870920157702395,0.6238878205933299,37.971839427948,4.059235572814941
quadratic,800,44,10,0.4112572354317085,0.5199351748027732,0.5854283948069349,0.622834195839937,37.796950340270996,3.8428099155426025
quadratic,800,45,10,0.44525877792809276,0.5587460165469398,0.6393696749489933,0.6601434530560971,38.16911864280701,4.097337961196899
quadratic,800,46,10,0.3701616834122049,0.47821543165686814,0.5224978420756632,0.5899019978293493,37.77026677131653,3.8284616470336914
quadratic,800,47,10,0.41830529204395317,0.5187679067783341,0.5924980853217136,0.6125332291823159,37.339853286743164,3.985114574432373
quadratic,800,48,10,0.45902439720133453,0.524311061817366,0.6097974557163095,0.6417443104443988,36.815160512924194,3.991375207901001
quadratic,800,49,10,0.4349218006844713,0.5216333251381133,0.590419453517295,0.6315520957393258,37.800763845443726,3.876957893371582
quadratic,800,50,10,0.4105767653987005,0.5422101412596696,0.5856601454706887,0.6346966945877494,37.686129570007324,3.9000608921051025
quadratic,800,51,10,0.4239820595697162,0.5091911501522606,0.579244189382758,0.6176696850106445,37.99488639831543,3.9332973957061768
quadratic,800,52,10,0.4058458369636148,0.511764546159735,0.5793611874687977,0.6207996289631469,37.42973852157593,3.8890151977539062
quadratic,800,53,10,0.4502379033482675,0.5192667965007025,0.6320885003790174,0.6375105718606878,36.91732859611511,3.9407079219818115
quadratic,800,54,10,0.3934487987916,0.5342706277173211,0.5909450157214498,0.618180059766237,37.824527978897095,3.9400243759155273
quadratic,800,55,10,0.38176527200928473,0.5173592165308084,0.578181765204631,0.6047857725735251,38.70058536529541,4.091294765472412
quadratic,800,56,10,0.4053078588194629,0.5108623365316538,0.5730365644721855,0.6103404226218083,38.33008909225464,3.9799532890319824
quadratic,800,57,10,0.40582141723286164,0.5529089968376465,0.5976033266449627,0.6238035828896062,37.21393370628357,3.953378200531006
quadratic,800,58,10,0.38422831492168663,0.5336903924358299,0.6046264481579194,0.6106880690512323,38.3710834980011,3.966675043106079
quadratic,800,59,10,0.3925336879164897,0.5240110057272173,0.6105053464994629,0.6156024991352685,38.21310472488403,3.9231574535369873
quadratic,800,60,10,0.41106528540221726,0.5188626303508963,0.5999493586757528,0.6205503615667508,37.166359424591064,3.8159966468811035
