scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
quadratic,200,0,20,0.24150974087560437,0.4355022190610457,0.43936917764402167,0.4528269582312421,1.379073143005371,0.55293869972229
quadratic,200,1,20,0.25632898717207997,0.47229474613327826,0.4664248831318127,0.48075993218009716,1.206026554107666,0.5117461681365967
quadratic,200,2,20,0.28513068332906016,0.4370375859240949,0.4388387465111614,0.4650703043478389,1.2570478916168213,0.5330483913421631
quadratic,200,3,20,0.3370434038044727,0.5343232380470831,0.5397101994143866,0.5380819299609944,1.2425718307495117,0.5307559967041016
quadratic,200,4,20,0.24102773890281956,0.4530587323455757,0.46318497069268544,0.4484931635159747,1.233487606048584,0.5320510864257812
quadratic,200,5,20,0.2602391412142431,0.4659601848233684,0.4931440909382552,0.48145723762951087,1.2852864265441895,0.5518925189971924
quadratic,200,6,20,0.22494799400900042,0.43788984498592254,0.4416008591716678,0.46197756775162174,1.2397282123565674,0.5345509052276611
quadratic,200,7,20,0.2469131196236223,0.4417757550084059,0.469004911203929,0.47193492237507373,1.2560973167419434,0.5515341758728027
quadratic,200,8,20,0.2142962530341348,0.43981136081234057,0.4635158315007861,0.4644332638347646,1.2470884323120117,0.5243487358093262
quadratic,200,9,20,0.2937773758533495,0.509736724290263,0.5190240149946134,0.5429973315964152,1.2024509906768799,0.5292072296142578
quadratic,200,10,20,0.2922121551212379,0.4649723389377382,0.4826029302191726,0.5128562701389161,1.2663767337799072,0.5311717987060547
quadratic,200,11,20,0.25616796521493534,0.4509351190305927,0.4564638095396156,0.4649838854987404,1.1979055404663086,0.5114791393280029
quadratic,200,12,20,0.2559229648724587,0.3935308257243675,0.4085108236349578,0.4113058129754776,1.2086725234985352,0.520573616027832
quadratic,200,13,20,0.20363565175639653,0.42008373252406983,0.42735336179283717,0.4504391452457609,1.265608549118042,0.5370824337005615
quadratic,200,14,20,0.2943168039132205,0.47259408753870924,0.4867623140599413,0.47648346185264157,1.2366995811462402,0.5279703140258789
quadratic,200,15,20,0.20557944621372454,0.4584711393442641,0.47362040239717085,0.4844858805129796,1.252453088760376,0.550856351852417
quadratic,200,16,20,0.24981833528568975,0.47148394121708176,0.4807912556249264,0.4862937988605205,1.2307446002960205,0.5372514724731445
quadratic,200,17,20,0.25479644323905076,0.4863046709517233,0.49050368271786793,0.5110055125887482,1.2522563934326172,0.5173499584197998
quadratic,200,18,20,0.2517390092234655,0.41898471650212754,0.4326534429824732,0.47412838494898096,1.2277498245239258,0.5395314693450928
