k,rep,nmin,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
400,0,100,0.4205175169987207,0.3581663014157839,0.3581811672402986,0.011369943618774414,6.151375770568848
400,1,100,0.4254952955604892,0.3725767342817438,0.37258657678713,0.00931406021118164,6.401368141174316
400,2,100,0.39682686729150524,0.3557336992350423,0.3557414088252935,0.006564140319824219,6.38041877746582
400,3,100,0.3956395207122408,0.3357553665626592,0.3357747116777537,0.006518125534057617,5.846001863479614
400,4,100,0.40971599479395104,0.3423570045699477,0.34237230101969174,0.00624394416809082,5.936086177825928
400,5,100,0.395336305519492,0.3374890815626173,0.33748461726255,0.006736040115356445,5.997277021408081
400,6,100,0.41049591354234,0.3540686005935202,0.354077138038827,0.006350994110107422,5.869949102401733
400,7,100,0.4343821879907553,0.3853791746333566,0.3853879585013989,0.006844997406005859,5.858927011489868
400,8,100,0.42128030770690733,0.3526962820608732,0.352705357403642,0.00685882568359375,5.895037889480591
400,9,100,0.42884712717459683,0.3712139477848731,0.37122335855314614,0.007364034652709961,5.551017999649048
400,10,100,0.4066874016944135,0.36691871554022953,0.36693612143882237,0.005950927734375,5.209218740463257
400,11,100,0.43456760879777034,0.3700552358396738,0.370059830218652,0.0062639713287353516,5.149654150009155
400,12,100,0.4044045670645818,0.361157700947563,0.36116134592534327,0.007323026657104492,4.840517997741699
400,13,100,0.3847424638972334,0.3349381571887614,0.33494934225104767,0.005972385406494141,4.672168970108032
400,14,100,0.4213696625914618,0.358416193562151,0.3584399032324333,0.0058269500732421875,4.548846006393433
400,15,100,0.3924365437809466,0.337919642954474,0.33793200385489114,0.005320072174072266,4.677599906921387
400,16,100,0.4242274363815355,0.3744074343371436,0.3744141173511627,0.005388021469116211,4.772982120513916
400,17,100,0.4160976059984466,0.35331235380266995,0.3533277050156278,0.005357027053833008,4.78117299079895
400,18,100,0.4351775662891273,0.37991381017219616,0.37992420497204105,0.006015777587890625,4.648744821548462
400,19,100,0.4217801023785497,0.36448471881581274,0.36449217907326015,0.005510807037353516,4.761366128921509
400,20,100,0.39010937173885596,0.34674437629112875,0.3467639700863401,0.005341768264770508,4.659178972244263
400,21,100,0.4214918665198806,0.3534923396873549,0.3535084701683495,0.005360126495361328,4.697765827178955
400,22,100,0.4156739345489661,0.36765937657489833,0.3676740324731733,0.0053899288177490234,4.686706304550171
400,23,100,0.4069545280822351,0.3599931375084679,0.3599938398718356,0.0053730010986328125,4.744255781173706
400,24,100,0.424661819910279,0.3679287529001415,0.36793097254751017,0.0053348541259765625,4.7235329151153564
400,25,100,0.4196808208944616,0.36601202296163504,0.36601621149971303,0.005324125289916992,4.787611722946167
400,26,100,0.40585485080220124,0.3538331921877275,0.3538478531668308,0.005764961242675781,4.721303939819336
400,27,100,0.4363330570344894,0.3856060498497051,0.38560512261646945,0.0053560733795166016,4.595854997634888
400,28,100,0.45035200339912074,0.3806071920955192,0.38060584105290723,0.006172895431518555,4.630254030227661
400,29,100,0.41223288160982335,0.37359485729042485,0.3736006379578599,0.005482912063598633,4.685750961303711
400,30,100,0.40940324794493776,0.3548851401294281,0.3549003970705235,0.007134914398193359,4.737921714782715
400,31,100,0.4419539425677372,0.3869688017378016,0.38697712457373584,0.0058290958404541016,4.679208993911743
400,32,100,0.3907844855753889,0.3370339688356293,0.33704407748688936,0.005957126617431641,4.704035997390747
400,33,100,0.4001995851264875,0.336290868173134,0.33630755690317926,0.005316734313964844,4.753592014312744
400,34,100,0.4353055769758507,0.36380190198379664,0.36380441395229085,0.005293130874633789,4.80388617515564
400,35,100,0.40846048964068676,0.36419082704884526,0.364198186902112,0.005304098129272461,4.682039976119995
400,36,100,0.38712308918229477,0.330569245947375,0.330580662720037,0.005520820617675781,4.692509889602661
400,37,100,0.4374244160202051,0.39002633671537507,0.3900245769998773,0.0053141117095947266,4.865480899810791
400,38,100,0.4519648744036473,0.38284963659790566,0.3828628848858759,0.005926847457885742,4.599785089492798
400,39,100,0.4408660387552479,0.3740165555470993,0.3740205729774017,0.005739688873291016,4.737617254257202
400,40,100,0.40544296197470164,0.3542790991331704,0.3542913167024863,0.005629777908325195,4.660577058792114
400,41,100,0.40883108339155866,0.3597343485689601,0.3597463060328371,0.005376100540161133,4.7681639194488525
400,42,100,0.4267068535043053,0.3690997895926248,0.36910371959527494,0.0053250789642333984,4.675365209579468
400,43,100,0.40986060560913723,0.36474078250067743,0.3647482998625176,0.0054209232330322266,4.738128900527954
400,44,100,0.418090720398841,0.37913121563975766,0.3791371684314404,0.005311012268066406,4.786710739135742
400,45,100,0.4219015021664359,0.3628623037284572,0.36287615057416317,0.0052947998046875,4.747411012649536
400,46,100,0.42662756309800937,0.3572710465180291,0.35727442937763315,0.0055370330810546875,4.66774582862854
400,47,100,0.4351994291549251,0.3849103240911909,0.3849078444936315,0.005280017852783203,4.7584991455078125
400,48,100,0.40881738489113567,0.3594752251765113,0.3594837364508472,0.0055332183837890625,4.581751823425293
400,49,100,0.4010117727846273,0.3598192726615187,0.35982236713240007,0.005322933197021484,4.809925079345703
