scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
poisson,200,0,40,1.400995899060288,1.4798784838020917,1.5178047056114978,1.8441205889253705,5.43329381942749,0.22189879417419434
poisson,200,1,40,1.4036864384955032,1.4796225734377055,1.5456783675193069,1.8937068847926306,5.423808574676514,0.21727776527404785
poisson,200,2,40,1.351594408934578,1.4773717910025161,1.546747334312425,1.8124636515107744,5.21089506149292,0.23424506187438965
poisson,200,3,40,1.3011711164408035,1.39463922891921,1.4343767113831933,1.730192360293728,5.413525819778442,0.21330499649047852
poisson,200,4,40,1.326516924435006,1.3351383737146558,1.3840687739198796,1.7672110284374059,5.241049528121948,0.21480941772460938
poisson,200,5,40,1.3662919830615918,1.427046651740629,1.4701988264942938,1.773194872934158,5.324106931686401,0.2211322784423828
poisson,200,6,40,1.2807059521795614,1.473677162687244,1.4989874255581712,1.743522349889366,5.392829656600952,0.2187960147857666
poisson,200,7,40,1.3267215454573131,1.4846910398324706,1.5063528421965595,1.747861654333784,5.399636268615723,0.21932244300842285
poisson,200,8,40,1.2363784587806295,1.3783898676324102,1.4502484514672525,1.7324090732992798,4.689175367355347,0.2114102840423584
poisson,200,9,40,1.3723795385354893,1.4755896861956495,1.5286642248565427,1.83407503626653,5.582314729690552,0.21504616737365723
poisson,200,10,40,1.41338753375091,1.5622925628684308,1.6078055995942067,1.8155211917781735,5.546480655670166,0.21570944786071777
poisson,200,11,40,1.3390205797056502,1.5645386169815876,1.6150385429850431,1.9113462853056287,5.879903316497803,0.23145556449890137
poisson,200,12,40,1.4017960761046608,1.5403494734702257,1.569480262410323,1.8750077903240967,5.600495100021362,0.2220926284790039
poisson,200,13,40,1.3042835473306196,1.4378014697063788,1.4921329316780996,1.8482088736857845,5.06718635559082,0.22277593612670898
poisson,200,14,40,1.3559056072301099,1.444091375723144,1.535456279028975,1.8284523265173072,5.506005525588989,0.21362948417663574
poisson,200,15,40,1.3369166490066433,1.51829201503546,1.545354530181588,1.8053592452174578,5.1989171504974365,0.22118115425109863
poisson,200,16,40,1.4120145235970931,1.4515939342327233,1.5064461473636648,1.9101989773177437,3.9070322513580322,0.20513463020324707
poisson,200,17,40,1.3240193819318993,1.4337660257387885,1.4991211998455956,1.7502786279589764,5.2266526222229,0.21315741539001465
poisson,200,18,40,1.3300738411494397,1.5191618070571182,1.5888786552954632,1.7870795379168447,5.821978569030762,0.22773265838623047
poisson,200,19,40,1.3144074523139095,1.518584580109425,1.5752771238488377,1.890946660436146,5.773343324661255,0.2302248477935791
poisson,200,20,40,1.3225831011779066,1.4125788981393566,1.5266019376236746,1.8710993985147844,5.429391145706177,0.2163386344909668
poisson,200,21,40,1.3310740841580144,1.4361204183442953,1.5341041545645004,1.8549400806679093,5.263005256652832,0.23826336860656738
poisson,200,22,40,1.3649837736220771,1.4605846955182409,1.4819988567711722,1.7842727888987253,4.8528430461883545,0.201981782913208
poisson,200,23,40,1.3544485675940028,1.5721438358427318,1.68849995368905,1.902535993463086,5.924935579299927,0.22535967826843262
poisson,200,24,40,1.4570085740022323,1.6117997989636832,1.6649786624807954,1.925814479185743,5.251498460769653,0.21285080909729004
poisson,200,25,40,1.3332064823071452,1.35507010521351,1.417015461890353,1.8090503086165446,5.01943564414978,0.2150108814239502
poisson,200,26,40,1.3515437987764922,1.4578475583241794,1.5234312057253645,1.7412273378056786,5.011362791061401,0.22307682037353516
poisson,200,27,40,1.3192804342877371,1.3987244821113587,1.4089810902470528,1.7156185691697228,5.218597888946533,0.21428823471069336
poisson,200,28,40,1.3821932565570771,1.4861759142240387,1.5351688071755856,1.911890857006,5.673903226852417,0.2215116024017334
poisson,200,29,40,1.3223128250445049,1.4513156778430003,1.528624913017239,1.7786653073607506,4.32164454460144,0.1985776424407959
poisson,200,30,40,1.3802680189487835,1.442981833558239,1.5109883772638901,1.8043352495105953,4.973784446716309,0.21756649017333984
poisson,200,31,40,1.4054891272374077,1.5073438664090628,1.5888213361550978,1.8732214394188331,5.078084230422974,0.21167731285095215
poisson,200,32,40,1.3095551552032396,1.3730193579934113,1.419070820318736,1.7822222255387223,5.333886384963989,0.20078253746032715
poisson,200,33,40,1.3326401048153107,1.4457351708553179,1.4986063105057128,1.8024974360569817,4.419486999511719,0.211669921875
poisson,200,34,40,1.388703112763316,1.4962117552925216,1.574084160856112,1.88540623128884,4.780838251113892,0.21016883850097656
poisson,200,35,40,1.3355409656903126,1.4606380267370285,1.4849756431190597,1.7143928180486607,5.663867235183716,0.21250128746032715
poisson,200,36,40,1.3628961279357032,1.4686869347812064,1.5115602768029506,1.7773988982705489,4.987070322036743,0.21577692031860352
poisson,200,37,40,1.4858824198939657,1.6099818449847643,1.6349851156936557,1.9690044957713928,5.552035331726074,0.21401166915893555
poisson,200,38,40,1.400515996226198,1.514999845552223,1.5902971162470194,1.8569718507640784,4.638041973114014,0.20254826545715332
poisson,200,39,40,1.3355508109690515,1.4957349349846771,1.609128643589734,1.869710779667288,5.499990940093994,0.2192821502685547
poisson,200,40,40,1.350495517225747,1.4828855658953928,1.5958531726627219,1.9405138104391901,5.22919774055481,0.22860121726989746
poisson,200,41,40,1.3880615968977097,1.4556904106451651,1.5150051742781694,1.793219976858204,4.815619945526123,0.2088000774383545
poisson,200,42,40,1.3418875581223866,1.4339137874425336,1.5056112233574153,1.7075665260334583,4.5246970653533936,0.19990062713623047
poisson,200,43,40,1.3910696301706311,1.46124151496739,1.5217106339014863,1.8434944935192559,4.904754877090454,0.20337128639221191
poisson,200,44,40,1.322784753789545,1.372814163410079,1.4401882557080172,1.745021844533808,5.251844644546509,0.22136831283569336
poisson,200,45,40,1.298456877090862,1.3963389632989058,1.4331646716894335,1.7087045271020664,4.849090814590454,0.21002888679504395
poisson,200,46,40,1.2970435412047396,1.447185681751961,1.5953378304065498,1.8842537570051627,5.287813901901245,0.22782278060913086
poisson,200,47,40,1.3583636313955396,1.4902319061555063,1.5642589169450727,1.8368693931569526,5.003561973571777,0.2118546962738037
poisson,200,48,40,1.3132753520646085,1.3789398783298181,1.4829208212181328,1.7855454660495371,5.339055776596069,0.21248888969421387
poisson,200,49,40,1.3438546803758822,1.5069927613390128,1.569880354901453,1.8350178168920375,5.16321063041687,0.21614766120910645
poisson,200,50,40,1.4379064753058415,1.6436898974973586,1.701595453171989,1.8981259774560586,5.514533519744873,0.22029614448547363
poisson,200,51,40,1.3660671241427937,1.535761904317179,1.5613343912893223,1.8113522426595703,5.172824859619141,0.22034835815429688
poisson,200,52,40,1.2702562873089593,1.5144180385188133,1.580152277715192,1.837229417575227,5.268957614898682,0.2272167205810547
poisson,200,53,40,1.3175597204349638,1.427385532096861,1.4652637103048385,1.781002998086456,5.467610597610474,0.21601462364196777
poisson,200,54,40,1.3869121520954202,1.5666058521900799,1.6825093163796503,1.8976159678473368,5.654655694961548,0.22635555267333984
poisson,200,55,40,1.367484477946615,1.5089979330392413,1.5644878273542968,1.8849435451046015,5.332860708236694,0.21640372276306152
poisson,200,56,40,1.3593231412979292,1.4577215786819058,1.504693846789204,1.8385289441650874,5.0969557762146,0.21525144577026367
poisson,200,57,40,1.350971941318954,1.5794469154424262,1.6690969842577192,1.8851449062743526,5.7352073192596436,0.2260124683380127
poisson,200,58,40,1.3855151093677565,1.53173279453526,1.5959878432172672,1.8063304072333213,5.076863050460815,0.21915769577026367
poisson,200,59,40,1.3864919448576511,1.5186763985047356,1.562749094430087,1.8248929215344456,5.005374431610107,0.2107398509979248
poisson,200,60,40,1.3845930217233782,1.472027531083244,1.532821010425761,1.7484435508348184,4.2267820835113525,0.203993558883667
poisson,200,61,40,1.3739898185617185,1.5051205817702864,1.5869590153601856,1.879193908510787,5.428432941436768,0.22519612312316895
poisson,200,62,40,1.385026146461628,1.5552186726837165,1.6432485038312807,1.9216981730424376,5.075821876525879,0.21332406997680664
poisson,200,63,40,1.3212314690705813,1.4799279778510566,1.6067287392837968,1.9195679791094655,5.046121120452881,0.21488070487976074
poisson,200,64,40,1.3448603433845416,1.430077826565898,1.4697136437139335,1.7700367653222084,5.326440095901489,0.21873760223388672
poisson,200,65,40,1.3233587816848047,1.49096378255084,1.5391129228449483,1.7546362574732077,5.196125268936157,0.20619678497314453
poisson,200,66,40,1.3407682456658814,1.449566495290599,1.5129926130078606,1.7762177387810905,4.831679821014404,0.21587419509887695
poisson,200,67,40,1.3855860302389753,1.5027516958762117,1.5909051258912346,1.8843096525684933,4.606384754180908,0.2132408618927002
poisson,200,68,40,1.398451023422671,1.5091447754864624,1.592913257641111,1.8779387407823414,4.423559665679932,0.2136521339416504
poisson,200,69,40,1.3244269661317405,1.4593128396253836,1.5076249533528032,1.7946173807493806,4.11189341545105,0.20395731925964355
poisson,200,70,40,1.2687240772286947,1.4144133748477326,1.4709744261343123,1.7847391012655482,5.2335381507873535,0.2187972068786621
poisson,200,71,40,1.3864329236299788,1.5501451194189249,1.6289804922026858,1.8710224043518153,5.185024976730347,0.21600723266601562
poisson,200,72,40,1.4463630084057877,1.5117727894491673,1.5524556131913734,1.8696958034138313,5.202707290649414,0.22139883041381836
poisson,200,73,40,1.3111341404589199,1.4397927385298726,1.4656176813805257,1.8214909087756794,5.262537240982056,0.21078157424926758
poisson,200,74,40,1.40723360841956,1.4207011474234938,1.500302796051518,1.8941314814391885,4.385708570480347,0.19887375831604004
poisson,200,75,40,1.4751289725032266,1.5750621399203633,1.6390888335622211,1.8347869092915512,5.418996095657349,0.21314740180969238
poisson,200,76,40,1.331459731626481,1.4422605606175958,1.5417999838815573,1.8747711162146627,4.349827289581299,0.20992517471313477
poisson,200,77,40,1.3451827848908278,1.558823325977655,1.6285717465478686,1.8542349418715744,5.468465805053711,0.22090816497802734
poisson,200,78,40,1.3799956516232401,1.488477866477093,1.5858836318705807,1.8481128223381296,5.209766864776611,0.22160553932189941
poisson,200,79,40,1.2673138031036553,1.3461974188723593,1.3840686146616215,1.765675745206074,5.334529876708984,0.22194862365722656
poisson,200,80,40,1.365909417140921,1.4788113204340156,1.5346427545057075,1.8004126325728502,5.477133512496948,0.2083430290222168
poisson,200,81,40,1.3396459307191846,1.4192953561100956,1.5064329789649278,1.7843519852282101,5.340413570404053,0.21767878532409668
poisson,200,82,40,1.322551827946392,1.3954837498995931,1.4829483463622248,1.7286037584244638,5.025920152664185,0.21206164360046387
poisson,200,83,40,1.2933358810621578,1.3560767466981547,1.4663940499778825,1.805571739273321,5.2519495487213135,0.21785545349121094
poisson,200,84,40,1.334371528083104,1.4230535992275315,1.5920375503298656,1.8984457606198433,5.238312005996704,0.2176191806793213
poisson,200,85,40,1.356306410684106,1.478463120271315,1.5485066572049808,1.8111707751896797,4.3671629428863525,0.21247196197509766
poisson,200,86,40,1.3506658700669538,1.4436632393291804,1.5106538099683526,1.758946991027668,5.615938901901245,0.2139115333557129
poisson,200,87,40,1.3278814147038724,1.4279310918196304,1.5169741372966388,1.8018468355472208,4.585383653640747,0.2174217700958252
poisson,200,88,40,1.320607663516649,1.4628688002038928,1.5493831762646817,1.79358218499449,5.311624050140381,0.21937870979309082
poisson,200,89,40,1.3488692888032583,1.4906962661024004,1.512733065773183,1.7906252814127415,4.643976449966431,0.2002098560333252
poisson,200,90,40,1.3933805104620738,1.4843573440867588,1.5794328240497069,1.875267853035011,5.2968103885650635,0.2131519317626953
poisson,200,91,40,1.3759344729689893,1.43572966827276,1.5166713205481523,1.820466510696469,5.070388317108154,0.21048283576965332
poisson,200,92,40,1.2446664052631478,1.3792007408324791,1.451144461411551,1.7748836431537083,4.617879390716553,0.21181702613830566
poisson,200,93,40,1.2582014224699782,1.41100839228273,1.4335073775013731,1.7359035708428263,5.562124252319336,0.21561169624328613
poisson,200,94,40,1.3042537756254542,1.4230339973783204,1.4589789705539329,1.7794408037991278,4.482064247131348,0.21050572395324707
poisson,200,95,40,1.4425434572114302,1.4906272229587811,1.5124387943758324,1.8162952377443187,4.7190539836883545,0.20355749130249023
poisson,200,96,40,1.3445229865383381,1.3925534837081814,1.4745436107647099,1.722903180352944,4.974117279052734,0.21431970596313477
poisson,200,97,40,1.300879100701071,1.4346622016782156,1.5406606105796734,1.8048804253013107,5.418774843215942,0.2188584804534912
poisson,200,98,40,1.3750626280735834,1.4943731281601078,1.5024478850748484,1.7032893709688974,5.437794923782349,0.2195584774017334
poisson,200,99,40,1.345192022972999,1.4413879124088154,1.5178400941585086,1.8843524011978983,5.082970380783081,0.21725726127624512
