scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
logistic,800,0,40,0.42178126401212673,0.7239729657006587,0.6525979030558595,0.7010492231542101,258.1905801296234,2.258255958557129
logistic,800,1,40,0.43149279495146337,0.6950339256441331,0.620481914386549,0.7005798285640495,268.1970193386078,2.2224082946777344
logistic,800,2,40,0.4383220545024475,0.9848590535095916,1.0643691518797196,1.0368334402798598,279.32691168785095,2.2195847034454346
logistic,800,3,40,0.40502941772879403,1.1801612324937552,1.168831765607147,1.167794586288832,272.7398147583008,2.313215494155884
logistic,800,4,40,0.4065304450402089,0.8885232578873107,0.8681901147380336,0.815530494256594,256.688894033432,2.1974263191223145
logistic,800,5,40,0.43718171430691727,0.8980055914954166,0.8514758083992392,0.8241828387164135,286.8873538970947,2.331639528274536
logistic,800,6,40,0.41175825516625747,0.7533470294190897,0.6572320198031457,0.7053525983386391,276.38603615760803,2.2323050498962402
logistic,800,7,40,0.4454215816806723,1.5192776884478072,1.5558542917755747,1.548111661791373,265.1917190551758,2.243450880050659
logistic,800,8,40,0.4355546173025188,0.7611445645349557,0.7028410003427396,0.7169552307639933,276.4192111492157,2.348865032196045
logistic,800,9,40,0.41615957735440146,0.7688619109533362,0.6884514576320073,0.7163226515838459,275.22483706474304,2.257220983505249
