scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
logistic,200,0,20,0.8480301432260309,1.4070188474203433,1.2496217907487714,1.1124829862315546,14.632919311523438,0.38769102096557617
logistic,200,1,20,0.7828110253217925,1.344361707774337,1.0565331803271842,1.027886686471533,14.752690553665161,0.38563990592956543
logistic,200,2,20,0.7807928391144883,1.16117954622399,1.044653861665059,0.9407568017067248,14.805128574371338,0.3849167823791504
logistic,200,3,20,0.8587228147844119,1.4655760263224658,1.2856594850662315,1.1823321423740916,14.306381702423096,0.38616132736206055
logistic,200,4,20,0.7414356633610296,1.2402855833364173,1.172835980558929,0.9689786022932946,14.395208835601807,0.3854682445526123
logistic,200,5,20,0.7659666620039342,1.3444391550281436,1.0686784423645872,1.0325052331098692,15.529173135757446,0.3960080146789551
logistic,200,6,20,0.8682585652387933,1.462573888787256,1.2328287666116244,1.1636707013881522,14.955132961273193,0.4205443859100342
logistic,200,7,20,0.8060159549208635,1.2284976176980311,1.0652349370591574,0.934528323163508,14.438547849655151,0.38391804695129395
logistic,200,8,20,0.7587355795771346,1.2447217222015479,0.9729552277320352,1.0002986912541216,14.084922552108765,0.36345648765563965
logistic,200,9,20,0.8891076026551973,1.414797986886366,1.2092489059127616,1.07760268492306,14.615740299224854,0.3906104564666748
logistic,200,10,20,0.7640082335752408,1.3774032860634207,1.2024476201441063,1.0470046598646106,14.362147569656372,0.3801157474517822
logistic,200,11,20,0.8380763464218094,1.2431157777765913,1.163202392086824,0.9309810486564097,13.2004873752594,0.3663668632507324
logistic,200,12,20,0.8211173356522316,1.1704638795701208,1.0477151885513674,0.9441132535331543,15.021203756332397,0.37407851219177246
logistic,200,13,20,0.8516687251245555,1.743783834606203,1.4504566202351479,1.4150563819771427,15.272615909576416,0.3999638557434082
logistic,200,14,20,0.861101035838365,1.4345818514798223,1.2216404298856318,1.0778334912190108,14.235054969787598,0.365020751953125
logistic,200,15,20,0.8894531595069679,1.3790684629225518,1.2219739726359553,1.1517595860690872,13.914279699325562,0.3688991069793701
logistic,200,16,20,0.8249817023825832,1.5416335276306525,1.158192806649339,1.2283537657938357,13.976094007492065,0.37552428245544434
logistic,200,17,20,0.8832771993664841,1.427090599901898,1.1891586670665826,1.1946744775446936,14.636517763137817,0.40206217765808105
logistic,200,18,20,0.7180482714716118,1.4045475991764202,1.2601992999511105,1.041444227432029,14.546341180801392,0.3793351650238037
