scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
logistic,200,0,320,0.11834381943411446,0.24225985335416653,0.24051280486375803,0.2430955038459272,240.18889737129211,0.49810242652893066
logistic,200,1,320,0.1030540422996047,0.24110301522763658,0.2387217900851351,0.2373389015027836,235.02218437194824,0.4939725399017334
logistic,200,2,320,0.10121708625521225,0.23786909330853237,0.23308244937628933,0.2454485335361176,238.95564913749695,0.5057225227355957
logistic,200,3,320,0.10030925835298679,0.2281968290787927,0.22619159061940117,0.2312460159502738,231.45559120178223,0.477292537689209
logistic,200,4,320,0.10542655693768335,0.21536002157992332,0.21357459812347832,0.21796681907972504,235.592453956604,0.4949913024902344
logistic,200,5,320,0.10667112521815239,0.21367545002310953,0.21305089591775506,0.22520858942019523,233.7380576133728,0.47713732719421387
logistic,200,6,320,0.10252930550127051,0.22119846104713878,0.21847282581332342,0.2282760056714649,234.13356852531433,0.4951002597808838
logistic,200,7,320,0.12113248494286627,0.20308464010703595,0.20114898914851043,0.2122525737613982,229.69799208641052,0.5004379749298096
logistic,200,8,320,0.15166406609179653,0.22638918395791294,0.22356788443170206,0.23148970391094503,232.06956815719604,0.4938526153564453
logistic,200,9,320,0.11210433079658494,0.2279871597117964,0.22547362436639673,0.2333924690440467,239.71273803710938,0.493610143661499
