scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
logistic,100,0,10,1.74025820451091,467.7573821651628,47.366545675419616,47.21272471013679,2.467928647994995,0.15469670295715332
logistic,100,1,10,1.7643359067211037,114.96130505949924,46.58283025121,46.5074719271484,2.8971519470214844,0.14870882034301758
logistic,100,2,10,1.893551922835327,118.15510114912293,647.8199219048965,647.799931598388,2.9586427211761475,0.16600728034973145
logistic,100,3,10,1.809371947618341,138.55865450530834,334.60583438938073,334.5937962806068,3.189450979232788,0.17790770530700684
logistic,100,4,10,1.759357399376529,576.2512406440602,944.7720574690624,944.7676115737698,2.6090734004974365,0.15840840339660645
logistic,100,5,10,1.6290088310560602,282.1710708887144,330.39184141110667,330.3832470586695,2.934861421585083,0.16176390647888184
logistic,100,6,10,1.5932725965805306,412.34379564642455,1061.538248667963,1061.535065215667,2.542140245437622,0.14517784118652344
logistic,100,7,10,1.4981883116632346,49.581385196999584,49.926833948187095,49.872811469220494,2.291545867919922,0.13437986373901367
logistic,100,8,10,1.596911077012827,64.05305450838785,76.67976895063002,76.63156060841331,2.8221282958984375,0.16681241989135742
logistic,100,9,10,1.7208156816708244,181.13024080037732,49.687488305823486,49.49523251185019,2.58888578414917,0.15885496139526367
logistic,100,10,10,1.863439166588967,302.08775856845955,201.97565240777033,201.95587282975853,2.9097843170166016,0.16282224655151367
logistic,100,11,10,1.815395087861891,123.15375663192482,197.71359294261185,197.68055051037894,3.2740113735198975,0.17576003074645996
logistic,100,12,10,1.8789906994409695,566.270260954325,707.9394590920913,707.9290608979508,3.0153756141662598,0.16737985610961914
logistic,100,13,10,1.5942287916974307,122.75323201702018,265.9557473477951,265.903096906731,2.704521894454956,0.14383149147033691
logistic,100,14,10,1.7592159416856412,131.83506814564473,431.79453293633867,431.7683242860277,2.6544063091278076,0.14591622352600098
logistic,100,15,10,1.4719851845739005,555.1093415458665,64.51715455209127,64.46528991742807,2.4932808876037598,0.16533780097961426
logistic,100,16,10,1.4984309118214414,77.32711769344867,301.4045706190118,301.37726840334284,2.938852071762085,0.1517961025238037
logistic,100,17,10,1.909561841210684,83.43027236869625,119.49685792891376,119.4508633831787,2.7356314659118652,0.15633702278137207
logistic,100,18,10,1.6477571444426677,143.31761192868328,86.12454267013948,86.04589443905677,3.2512404918670654,0.16251635551452637
logistic,100,19,10,1.6567104351911484,77.4236804698996,71.65605886899912,71.60059416146092,3.143794298171997,0.16744184494018555
logistic,100,20,10,1.8541513378985055,415.9680768034545,923.2843050913107,923.2804304238646,2.917004108428955,0.16335439682006836
logistic,100,21,10,1.8998769243298361,155.87707678217555,236.6124760593009,236.57742344299658,2.6694204807281494,0.148698091506958
logistic,100,22,10,2.166527925097224,102.99730611516178,545.2325578206328,545.2136050919826,2.8681700229644775,0.1589677333831787
logistic,100,23,10,1.7591369724722534,61.738608573886545,261.85375560570014,261.83661443991195,2.816474437713623,0.15446233749389648
logistic,100,24,10,1.9551812758141613,198.71131493385104,183.2568285684107,183.21370813580785,2.9502828121185303,0.1582660675048828
logistic,100,25,10,1.8634027612526751,65.82551017743096,152.4026916120002,152.32194469787768,2.7322041988372803,0.14104914665222168
logistic,100,26,10,1.6099111012385736,98.59164504909036,87.65710499522255,87.48599581445654,2.4026424884796143,0.13894939422607422
logistic,100,27,10,1.8116294741691588,96.63056268686373,60.39150719628706,60.308761176118544,2.89477276802063,0.16739726066589355
logistic,100,28,10,1.6068402967775421,224.9646680666147,44.669707355831335,44.59775329530756,3.185439109802246,0.17710351943969727
logistic,100,29,10,1.907939136185207,229.71233591368053,149.62879199237145,149.5216918748954,2.62453556060791,0.13730406761169434
logistic,100,30,10,1.4763801755162136,52.602821978541144,133.880323756932,133.8606678986894,2.7477316856384277,0.14058923721313477
