k,rep,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
25,0,0.9199284246317969,3.260928038786067,2.7810536030099677,0.0017559528350830078,0.018110990524291992
25,1,0.5432526416028869,1.1928705775451258,0.9954794120787324,0.0010731220245361328,0.017155885696411133
25,2,0.6318216131563926,2.617815822716552,2.3340498068439386,0.0005359649658203125,0.010155200958251953
25,3,0.9822859389725167,3.023782139690585,2.6457700461587113,0.0004889965057373047,0.008362054824829102
25,4,1.0085409206908662,2.4104985354906754,2.063410606041858,0.00046896934509277344,0.010859012603759766
25,5,0.8495041059299945,2.947700031388498,2.522466580783108,0.0004801750183105469,0.008208990097045898
25,6,0.9488424391421497,2.7806207718353746,2.402656062954735,0.0004909038543701172,0.00858616828918457
25,7,0.5266432030025878,2.203076398166028,1.8851440846656016,0.0004811286926269531,0.010400533676147461
25,8,0.8524732367713699,2.274036396974017,1.948207473040731,0.0004799365997314453,0.008508920669555664
25,9,0.6597072261853203,2.382288038176991,2.1520171026866266,0.0004661083221435547,0.011694908142089844
25,10,0.7617609998631462,2.3586137304671406,1.9812990578035556,0.0004832744598388672,0.008806705474853516
25,11,0.7102332730372872,2.370484556685013,2.065229771708635,0.0004661083221435547,0.008258819580078125
25,12,0.7692636215707805,2.75821367296584,2.248118464669972,0.0004520416259765625,0.008531808853149414
25,13,0.7513295761854343,2.0806186679185203,1.7845653156755312,0.000888824462890625,0.009151935577392578
25,14,0.9876773887878182,2.0553686785553307,1.7510328610214712,0.00046706199645996094,0.009898900985717773
25,15,0.7069611537476704,2.2116941796864347,1.9152879065941046,0.0004680156707763672,0.008181095123291016
25,16,0.8649712921944402,2.3283384957316984,1.9800119335999005,0.00045371055603027344,0.01342010498046875
25,17,0.8846498051877739,2.1369029802366493,1.8512179224089493,0.00044918060302734375,0.008755922317504883
25,18,0.8520951675362078,2.6186999266868125,2.172152681427537,0.0009887218475341797,0.008392095565795898
25,19,0.6072178424064909,2.467983078988776,2.2164158174794313,0.0004551410675048828,0.011859893798828125
25,20,1.0014504890337657,2.8495856000254505,2.47571588945447,0.00047016143798828125,0.010007858276367188
25,21,0.8391697493127614,2.3597069926877396,2.0842548557372984,0.00045680999755859375,0.01279306411743164
25,22,0.8437663441792008,3.0961940659032465,2.784183453171715,0.0004899501800537109,0.009019136428833008
25,23,0.8888502340915628,2.8118868264448014,2.389496163432733,0.00046896934509277344,0.011968135833740234
25,24,0.6062643250646528,1.9186525829750778,1.6701216001288117,0.00045180320739746094,0.00938105583190918
25,25,0.808955012137867,3.0002462808866888,2.5109114544033977,0.0009200572967529297,0.010854005813598633
25,26,1.0390763388536866,2.9566772192804884,2.4893983260092707,0.0005118846893310547,0.00858926773071289
25,27,0.9788377273793804,2.319128997552259,2.0327696230020313,0.0005078315734863281,0.009036064147949219
25,28,0.9669570955440081,2.884539257198572,2.4419133989698687,0.0005171298980712891,0.01120901107788086
25,29,0.915186632603896,2.5927925600479598,2.2345439133959304,0.0004596710205078125,0.009623050689697266
