scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,rmse_fedavg,rmse_nocomm,vaneb_time,npeb_time,fedavg_time,nocomm_time
quadratic,3200,190,20,0.24684330320269257,0.3005588670183347,0.34608544812984166,0.45669249516299026,2.689493952025788,0.49399170986520885,516.4630799293518,35.254343032836914,0.001462697982788086,4.5299530029296875e-06
quadratic,3200,191,20,0.27575282629483316,0.3172541552501203,0.36814666836853727,0.4731381317661619,2.6991632452408996,0.5081634005462771,515.8659632205963,35.147807121276855,0.00144195556640625,4.76837158203125e-06
quadratic,3200,192,20,0.2606512954206878,0.32222785465350723,0.35839587334223144,0.46998672053276,2.6778242742844722,0.5082251201245261,524.9028816223145,36.50154423713684,0.0014793872833251953,3.814697265625e-06
quadratic,3200,193,20,0.26359793338926635,0.3125103509922635,0.34758308752572614,0.45933965258761,2.684278940521837,0.4956364839622772,530.8480257987976,35.82967686653137,0.0014486312866210938,4.5299530029296875e-06
quadratic,3200,194,20,0.27200012917392985,0.3205431756904343,0.3749763804026034,0.4783021129865454,2.7191828326694467,0.5222476672486412,525.9551832675934,36.5427451133728,0.0014445781707763672,1.1444091796875e-05
