scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,rmse_fedavg,rmse_nocomm,vaneb_time,npeb_time,fedavg_time,nocomm_time
quadratic,200,140,40,0.13553387811219264,0.3214010517248722,0.31870044169835776,0.337981937052606,2.632244770587506,0.35245922368556615,2.3834242820739746,0.48090267181396484,0.00042557716369628906,1.430511474609375e-06
quadratic,200,141,40,0.16797384640522744,0.3374081489332234,0.3410309496531255,0.34382581680854785,2.6840591673421987,0.3707131007177753,2.42323637008667,0.4803004264831543,0.00038170814514160156,1.1920928955078125e-06
quadratic,200,142,40,0.10965868229300035,0.2927823059653271,0.2968374016520501,0.30673483666466,2.621351888030068,0.3312285150482228,2.3736135959625244,0.46761369705200195,0.0003993511199951172,1.430511474609375e-06
quadratic,200,143,40,0.15261369976644082,0.3060171201081883,0.32031987944033163,0.33098526800001704,2.753532684296509,0.3515333268549698,2.4086999893188477,0.48693394660949707,0.0003809928894042969,1.6689300537109375e-06
quadratic,200,144,40,0.12735811989194107,0.3329739264796309,0.34175040636149384,0.34390457826323767,2.7422388497710974,0.3724343956054481,2.3748536109924316,0.4749877452850342,0.0004055500030517578,1.6689300537109375e-06
