k,rep,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
25,0,1.4479575302028314,29.285203415220064,27.745826508552557,0.0004971027374267578,0.017550945281982422
25,1,1.0465110537313065,23.91502463859572,22.069195341711733,0.0005629062652587891,0.009138822555541992
25,2,1.1152741671676631,15.934829733152986,13.95451573340566,0.0011250972747802734,0.009380817413330078
25,3,1.4733770480245685,18.436488944800427,16.232754779270916,0.00047016143798828125,0.008047819137573242
25,4,1.5478566443018766,19.840963942004414,17.164586245251105,0.0004911422729492188,0.008884191513061523
25,5,0.8877178768852722,15.304430259561393,13.616391309601106,0.000985860824584961,0.009629964828491211
25,6,1.5420313692813854,22.269179953505848,19.662538761625136,0.0004699230194091797,0.009975194931030273
25,7,1.630285077688874,14.853922435592288,12.883074831886523,0.00046896934509277344,0.007880926132202148
25,8,1.7242969835033102,15.920742669447462,14.49297844495999,0.00047779083251953125,0.008431196212768555
25,9,1.2386021439745418,15.951389776900454,14.178036851074191,0.0004818439483642578,0.008754253387451172
25,10,1.5377828662435629,17.55813695687364,16.33931405835437,0.00048089027404785156,0.007882118225097656
25,11,1.169929140966328,24.70811127354481,23.045623765063247,0.00047326087951660156,0.00925302505493164
25,12,1.4445576691260862,20.56813576473588,18.50999865528414,0.00047397613525390625,0.00890493392944336
25,13,1.2982449720164948,17.584780221091474,15.19113800656822,0.0004649162292480469,0.00857400894165039
25,14,1.4610645023110818,14.155745469243184,12.106165194105573,0.0004470348358154297,0.008175134658813477
25,15,1.5580703875132718,16.123705814785836,14.512109103211788,0.00046515464782714844,0.008452892303466797
25,16,0.9625285429530311,15.967066608115443,14.174255370335635,0.0004858970642089844,0.008839130401611328
25,17,1.1401353532980896,16.216849958379182,13.773430362880628,0.00048422813415527344,0.008014678955078125
25,18,0.8556452641192838,17.907661891932218,16.26534612872104,0.0009350776672363281,0.010101079940795898
25,19,1.5440692259766318,17.108608895474084,15.229850360118384,0.0005371570587158203,0.010541677474975586
25,20,1.5037601009129271,19.577944328681028,17.052343805910418,0.00048804283142089844,0.008069038391113281
25,21,1.251272886151513,16.2256231105008,15.475409828800544,0.0004668235778808594,0.009160041809082031
25,22,1.3872021881569403,16.180314605234116,14.240000507161652,0.0005021095275878906,0.010645151138305664
25,23,1.0074692766401379,16.069885725754894,13.840557529742068,0.00048804283142089844,0.007960081100463867
25,24,1.0077965398823203,16.380779276661954,14.642482761024928,0.0004780292510986328,0.008671998977661133
25,25,1.1563127388073837,18.40213533956059,16.352247299871205,0.00047516822814941406,0.008723974227905273
25,26,1.2723151390456502,16.19411108607798,15.213487908080833,0.00047898292541503906,0.007846832275390625
25,27,1.368877193702166,16.907168741887073,15.305396526245671,0.0004658699035644531,0.008252143859863281
25,28,1.289641842210012,15.769911636830438,14.15432601242359,0.00047898292541503906,0.008111238479614258
25,29,0.9568235349358343,16.480890120537488,14.38108528434546,0.0004680156707763672,0.008540153503417969
25,30,0.9694051210220357,25.582549091523898,23.191837298680575,0.0005087852478027344,0.00846409797668457
25,31,1.4821317886138958,21.921794664836753,19.777923999790197,0.0004889965057373047,0.008493185043334961
25,32,1.4635267569185464,16.175940905602598,14.211838364583661,0.0004639625549316406,0.008301019668579102
25,33,1.819368352704627,15.838897414650024,14.220258858516956,0.0004947185516357422,0.00802922248840332
25,34,1.1723910185152293,17.480490448803522,15.327382281929014,0.0005080699920654297,0.00941920280456543
25,35,1.2586336935855493,13.525729161387057,12.104500841779974,0.0005118846893310547,0.013548135757446289
25,36,1.239687160305264,18.594343542971327,16.271299634099382,0.0009522438049316406,0.014372110366821289
25,37,0.9551320930755387,14.566772956749842,13.147974696393144,0.0005030632019042969,0.010231971740722656
25,38,1.3957812475788587,22.84634939657457,20.42097648986035,0.0005018711090087891,0.009186267852783203
25,39,1.598163173278866,21.385381631019577,18.537174332022516,0.0004799365997314453,0.009502887725830078
25,40,1.2857734167545536,19.376866111332266,17.92534040174362,0.0004899501800537109,0.008125066757202148
25,41,1.3237832508717469,19.844736506357215,17.339090049253404,0.0004868507385253906,0.009552001953125
25,42,1.1410699766624381,19.301497469318,16.92142454716193,0.0004711151123046875,0.010503053665161133
25,43,1.0553494257861586,21.151656860271054,19.643944999854387,0.00047469139099121094,0.008005142211914062
25,44,1.3792219427546688,16.457370880934427,14.214699533938553,0.0004601478576660156,0.01219797134399414
25,45,1.400362450265469,18.69301053884762,16.701189996485123,0.0005028247833251953,0.007905006408691406
25,46,1.1994597688586643,20.77617994234053,18.70228550905729,0.00047588348388671875,0.007854938507080078
25,47,1.3959837451534887,13.424099248138097,11.549456160899197,0.00047588348388671875,0.01188516616821289
25,48,1.3255450372700412,17.67082257308557,15.885956894728952,0.0006999969482421875,0.03543519973754883
