scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
logistic,200,0,10,1.436502064839451,2.5113093917704976,2.395171365415222,2.251082289235171,6.026502370834351,0.284670352935791
logistic,200,1,10,1.4344193443215882,2.4382865027801492,2.2995523554397495,2.1437479127440384,5.32116436958313,0.271284818649292
logistic,200,2,10,1.458468975795829,2.2469698782371923,2.441999618818687,1.9891303485719096,4.7410643100738525,0.2684633731842041
logistic,200,3,10,1.4279494377389281,2.6477473571536088,2.288646320427269,2.3754101797105474,6.893311977386475,0.3005812168121338
logistic,200,4,10,1.338269391467046,2.4103108147174046,2.5806130405317567,2.2551487871601226,5.560336112976074,0.2638251781463623
logistic,200,5,10,1.4092152971241676,1.9834419825588465,2.4372407348978964,1.7672645403188458,4.605778217315674,0.25627636909484863
logistic,200,6,10,1.546849310374998,2.949946907136174,2.692594121611799,2.5603404908152285,5.6155476570129395,0.28213047981262207
logistic,200,7,10,1.4992490642073195,2.6128357385372003,2.497379609603744,2.2774907484793387,5.635021686553955,0.26706933975219727
logistic,200,8,10,1.385167147512619,2.322830310406017,2.322001093381665,2.103341628745812,5.622499465942383,0.26587677001953125
logistic,200,9,10,1.564782003052344,2.6735183058481127,2.373171469037122,2.487108788526944,6.034295558929443,0.29095029830932617
logistic,200,10,10,1.3762646386387882,2.3819491584268193,2.3833047380835586,2.1895509740923003,5.328581094741821,0.27303194999694824
logistic,200,11,10,1.4220176015661394,2.4007381957765483,2.4922779006225557,2.074337346481617,5.76600456237793,0.26990413665771484
logistic,200,12,10,1.4540769035410268,2.6238553926621457,2.2227263426675825,2.2037992265025865,6.278594970703125,0.2818465232849121
logistic,200,13,10,1.4163892966219485,2.605814470795523,2.3568061069714177,2.2585876353934564,6.604008436203003,0.2860076427459717
logistic,200,14,10,1.537711635422348,2.820987063179277,2.392007999359898,2.602231511920661,6.196270704269409,0.2909200191497803
logistic,200,15,10,1.3748250900956291,2.346352507795789,2.4717998145149664,2.11853098692529,4.889096021652222,0.2609293460845947
logistic,200,16,10,1.3732647747947087,2.396416655147557,2.2641686295834114,2.0430720914837743,5.764155387878418,0.261732816696167
logistic,200,17,10,1.4686395458082944,2.5619508677124387,2.398881486942366,2.2059846157102387,5.561223983764648,0.2657952308654785
logistic,200,18,10,1.507300605793982,2.4608920766541087,2.521563361170937,2.214447537424674,5.017176628112793,0.25988125801086426
logistic,200,19,10,1.4192478860186517,2.528247134061248,2.3224087348515527,2.1739690549521713,5.731665134429932,0.26755237579345703
logistic,200,20,10,1.4164488878698978,2.636269833285521,2.3081519759362763,2.1997472932086293,6.255915880203247,0.274630069732666
logistic,200,21,10,1.2171966697838013,2.194146979778409,2.3865738768304157,1.80972712501496,5.260350942611694,0.26455235481262207
logistic,200,22,10,1.5203418858208264,2.4473634271947624,2.3884545955716496,2.2021173401416756,5.159951686859131,0.2876880168914795
logistic,200,23,10,1.342208150085197,2.5395533778234842,2.5529276459996497,2.20950941896203,5.813044548034668,0.27252840995788574
logistic,200,24,10,1.5161554341575811,2.5309447846124495,2.429863049965392,2.2028843679937546,5.546916484832764,0.2746284008026123
logistic,200,25,10,1.3470030211830974,2.496963296201902,2.378055200029647,2.17834930599003,5.80423641204834,0.26738643646240234
logistic,200,26,10,1.4730421538110188,2.4661780562414783,2.2842552637611666,2.0471178083241766,5.837284088134766,0.28553247451782227
logistic,200,27,10,1.436389789450553,2.034184547340195,2.4790639208050353,1.9201599185553204,4.753192663192749,0.2564048767089844
logistic,200,28,10,1.577913157176256,2.6038770302753456,2.2127729557411624,2.282253062055593,5.677464485168457,0.27266931533813477
logistic,200,29,10,1.4502298379224352,2.6983822133759907,2.469835582811123,2.4043751401226023,5.240701675415039,0.2725644111633301
logistic,200,30,10,1.4210134086596413,2.360118640547313,2.4215182609151182,2.0762021724923754,5.288652658462524,0.2610805034637451
logistic,200,31,10,1.4661730368529222,2.4624095210724635,2.5541531906721233,2.0698247470046125,5.138715982437134,0.2612175941467285
logistic,200,32,10,1.4493034991429348,2.4843684984576355,2.320052167778971,2.034750679796431,6.323773384094238,0.2791900634765625
logistic,200,33,10,1.5779416984219645,2.6227895678274926,2.5230682957550843,2.1416903490766925,5.718519449234009,0.270794153213501
logistic,200,34,10,1.3059363293708732,2.383192733539224,2.385502429846943,2.1401019575581395,5.032247066497803,0.2549629211425781
logistic,200,35,10,1.4035195889267023,2.6629501580342456,2.5650724101612794,2.3128748511769657,5.706064462661743,0.2910463809967041
logistic,200,36,10,1.5616788597259676,2.4233676089858895,2.4501926029439787,2.1560909792438285,5.496452808380127,0.2678382396697998
logistic,200,37,10,1.432122477779648,2.4867135660160535,2.4888941855253273,2.135795679517106,5.283563137054443,0.27160143852233887
logistic,200,38,10,1.6351992887066145,2.544808885707528,2.393447977006882,2.1976984069523477,5.950483083724976,0.28081226348876953
logistic,200,39,10,1.3599151988991702,2.442377019383489,2.317159229826899,2.0710758747905547,5.742229461669922,0.2735915184020996
logistic,200,40,10,1.4909681680265727,2.9358554683563387,2.4534642027640476,2.485167048846872,5.577453374862671,0.26683521270751953
logistic,200,41,10,1.447653044416317,2.863425854035567,2.425472563204036,2.364752865823717,6.269268274307251,0.27573299407958984
logistic,200,42,10,1.3780511953845656,2.8353685023444877,2.5811669879780057,2.4924724987942533,5.480044841766357,0.27635765075683594
logistic,200,43,10,1.5511883524764012,2.66644596921459,2.3808924611966837,2.3139484519047753,5.669734239578247,0.2796058654785156
logistic,200,44,10,1.4958075144140068,2.349430703183917,2.3726148035724424,1.9720873196727753,5.253188610076904,0.2647829055786133
logistic,200,45,10,1.4699810821972066,2.7790160543212448,2.37745679060263,2.218525505709591,5.850138425827026,0.2762794494628906
logistic,200,46,10,1.4520369040037022,2.8174940534803095,2.433286043645482,2.4869765711295844,6.246601581573486,0.27765703201293945
logistic,200,47,10,1.5588963024234082,2.92714017727764,2.736135845838374,2.4385604659898927,6.273784399032593,0.2965219020843506
logistic,200,48,10,1.4313083457893403,2.6701401088103704,2.5567359978876087,2.406294559474418,5.695268154144287,0.28177905082702637
logistic,200,49,10,1.4917272107044037,2.679293183653495,2.32993375015369,2.375093175759569,5.554359674453735,0.2656993865966797
logistic,200,50,10,1.4211935575485475,2.5625269407689752,2.308338601197057,2.145407469947387,5.642850875854492,0.27763962745666504
logistic,200,51,10,1.4908450854709705,2.6763169746179054,2.2797117904577666,2.259809147525898,6.1615235805511475,0.28067731857299805
logistic,200,52,10,1.4645996411014923,2.4239082429721166,2.558352010630216,2.12822090952418,6.440749883651733,0.27992725372314453
logistic,200,53,10,1.5037162854234238,2.8091911681821475,2.3766062178911556,2.5774553558009825,5.726319789886475,0.27828383445739746
logistic,200,54,10,1.5098614512763102,2.3413377697371143,2.454417496428815,1.9553164162071806,5.387629985809326,0.2555882930755615
logistic,200,55,10,1.4127813268820706,2.404628473914965,2.445344032026277,2.0865946918001352,5.044977903366089,0.261338472366333
logistic,200,56,10,1.5177161074216163,2.464991029203104,2.531025664386077,2.151007930389518,5.850383520126343,0.2665688991546631
logistic,200,57,10,1.4534239581925616,2.651692150403326,2.6830070772380297,2.4008565489094837,5.868910551071167,0.274367094039917
logistic,200,58,10,1.3590547798083656,2.258162962551968,2.509739870368452,2.1604072280829607,5.078782796859741,0.259479284286499
logistic,200,59,10,1.5143956224925383,2.4015286648236414,2.3352116016538327,2.0225751213330705,5.4141199588775635,0.26645994186401367
logistic,200,60,10,1.3559230146746537,2.3200612849796975,2.405497679226205,1.9392752527149666,5.613842487335205,0.2640392780303955
logistic,200,61,10,1.4904952488767205,2.4783053986463486,2.3143653913676685,2.2400587872876505,4.8408849239349365,0.2549571990966797
logistic,200,62,10,1.4797477145396758,2.522766026229165,2.2470808626738275,2.190268752251521,5.924484014511108,0.281482458114624
logistic,200,63,10,1.4103241241478042,2.729000901688828,2.4223967337748906,2.3710083411068417,6.462932586669922,0.27752256393432617
logistic,200,64,10,1.688358279437579,2.638421533561592,2.654459571266694,2.3055898327312394,5.296777725219727,0.2656219005584717
logistic,200,65,10,1.4558770257713265,2.4669114192498007,2.363317357280017,2.2075324515463635,5.519573926925659,0.27676939964294434
logistic,200,66,10,1.4654677256067934,2.3569013076373784,2.56566247386187,1.9841796943977914,5.161437034606934,0.2665121555328369
logistic,200,67,10,1.3298033134303446,2.730394116072681,2.4804568831984914,2.3623341609767214,5.022165536880493,0.27599000930786133
