scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
quadratic,50,0,10,0.34764514967487037,0.6473397258042904,0.6565122393972813,0.6297701208014232,0.2835230827331543,0.11853647232055664
quadratic,50,1,10,0.5863445317088645,0.7344907227418832,0.7519516702758815,0.7393789338917505,0.23014283180236816,0.10082721710205078
quadratic,50,2,10,0.3833178220102911,0.6678898649702419,0.6811064253954032,0.7292901745394819,0.23120665550231934,0.09555530548095703
quadratic,50,3,10,0.4058740725721339,0.6772484923299945,0.7202711920312963,0.7021991349173409,0.23159241676330566,0.10291647911071777
quadratic,50,4,10,0.44468553761495516,0.6700177789161712,0.6897715611871627,0.71082058972325,0.23825454711914062,0.09658288955688477
quadratic,50,5,10,0.2876483279072256,0.5989379280942623,0.6095493222655181,0.546639488959429,0.23752641677856445,0.09452176094055176
quadratic,50,6,10,0.5002077280426448,0.7774211030936176,0.7739060795027485,0.7165030188862956,0.2314457893371582,0.10522198677062988
quadratic,50,7,10,0.3294876573141606,0.6138959880935249,0.6494758210385052,0.6372339753057763,0.23153471946716309,0.10318446159362793
quadratic,50,8,10,0.54072245449327,0.5716228418617365,0.5865484678013,0.5801191330756243,0.23153471946716309,0.09784960746765137
quadratic,50,9,10,0.40385382590581737,0.6945383839917714,0.7207430537987878,0.6933862473779103,0.23849177360534668,0.09602952003479004
quadratic,50,10,10,0.2912852682093606,0.590849393858235,0.5885405917275838,0.5728517495733745,0.23520898818969727,0.09488272666931152
quadratic,50,11,10,0.3247900170618379,0.6122240060671569,0.609918586256601,0.5750004564935349,0.23098444938659668,0.10140037536621094
quadratic,50,12,10,0.3527705988430468,0.6889830378797926,0.694262450328001,0.6545900698888888,0.23357224464416504,0.10042786598205566
quadratic,50,13,10,0.28528483122293763,0.5922364805317009,0.616994988102077,0.59901968436093,0.23000049591064453,0.09645795822143555
quadratic,50,14,10,0.3670073276329851,0.7895480960897938,0.7969238378918077,0.6969357086339802,0.23252487182617188,0.09540367126464844
quadratic,50,15,10,0.33653197728601386,0.5837554901903949,0.567630098869153,0.5560666137947292,0.23305249214172363,0.09407210350036621
quadratic,50,16,10,0.511901238674752,0.767222984077955,0.7909797107011588,0.6883572358415342,0.2333080768585205,0.09756159782409668
quadratic,50,17,10,0.4729477288355796,0.6640362647958552,0.6964524886433033,0.7114067586401439,0.22669720649719238,0.09549808502197266
quadratic,50,18,10,0.3210599031386622,0.6225993274301153,0.6380164852384917,0.6324744880200545,0.23033881187438965,0.09232163429260254
quadratic,50,19,10,0.5513454339203928,0.6996517022682646,0.765541078780112,0.6170843743079852,0.2364025115966797,0.10146975517272949
quadratic,50,20,10,0.5142550844800261,0.776436191368338,0.7561924774063904,0.7179670122083419,0.2396688461303711,0.09747934341430664
quadratic,50,21,10,0.3639807694328106,0.6088251755213654,0.6212720402591058,0.5659205474223238,0.22658681869506836,0.09271621704101562
