scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
quadratic,800,0,40,0.13025478061920964,0.284735860015443,0.29241814389680515,0.33616196856852454,17.836506128311157,4.734369993209839
quadratic,800,1,40,0.13564471195527253,0.28298451461712243,0.29199947128934206,0.33590382417400394,17.550063133239746,4.571313142776489
quadratic,800,2,40,0.1456263764170771,0.2750761569287945,0.28097110617348564,0.3375964733461076,17.548935174942017,4.538121700286865
quadratic,800,3,40,0.1330231386488395,0.2733848628904419,0.2768310519321584,0.3321877682976087,17.56507706642151,4.548809051513672
quadratic,800,4,40,0.15354232957705227,0.293630382200547,0.2987456993192549,0.35371826488802366,17.487974643707275,4.566634654998779
quadratic,800,5,40,0.13927039237512387,0.2805829141301368,0.2815030787212189,0.33762442586755825,17.672110080718994,4.58129358291626
quadratic,800,6,40,0.12459171189007472,0.26407631178980967,0.26874523877716655,0.3278789257729288,17.926084518432617,4.626513719558716
quadratic,800,7,40,0.14025409003872097,0.28292730963393525,0.2859704902733039,0.32833944172571944,17.671913623809814,4.67758584022522
quadratic,800,8,40,0.13419546281857087,0.27832485416642266,0.2878603456578538,0.3391402413306266,19.109192609786987,4.799029111862183
quadratic,800,9,40,0.17095352097950786,0.2928347539433793,0.2999255347044844,0.3520133477165757,17.246362447738647,4.530867338180542
quadratic,800,10,40,0.13990520051551844,0.2572489319165154,0.2655010723147643,0.3144802932897232,17.059105396270752,4.47603440284729
quadratic,800,11,40,0.13046753311491643,0.29618725657350586,0.30157526716810046,0.34933451018740574,17.58496594429016,4.670746326446533
quadratic,800,12,40,0.1859572508781629,0.2702934219383563,0.27525244425767026,0.33042378468897626,19.110676288604736,4.644156455993652
quadratic,800,13,40,0.1457086607317147,0.28770631063059676,0.2938832654407124,0.3464556029462801,19.04908299446106,4.5545995235443115
quadratic,800,14,40,0.14094339978949308,0.28226602419522756,0.2880959686270762,0.3359314297371793,17.635929346084595,4.691053152084351
quadratic,800,15,40,0.17612680285494478,0.27256236216777746,0.2809758078162375,0.3379718175387416,17.407767295837402,4.526379823684692
quadratic,800,16,40,0.1443858847232483,0.26884411199197694,0.2702483917673614,0.3346541694635351,17.6145601272583,4.632543563842773
quadratic,800,17,40,0.13787284123659155,0.27755511085740836,0.2873128129790104,0.339929662018388,17.093031406402588,4.499006032943726
quadratic,800,18,40,0.13918019418473385,0.2665311657588194,0.2708283244167938,0.33670444368637853,19.05913019180298,4.786465883255005
quadratic,800,19,40,0.1442583756906184,0.292444762915223,0.2960846420223299,0.34419522952031306,17.585331201553345,4.706226587295532
quadratic,800,20,40,0.13824762626651974,0.279971255077456,0.29149344060224114,0.33376556758114917,17.759035110473633,4.685040473937988
quadratic,800,21,40,0.15831877140525344,0.26464265214832383,0.26706449589369696,0.33557362372055877,17.21707797050476,4.493605375289917
quadratic,800,22,40,0.13135312658428938,0.2588861444461165,0.2631383162656755,0.32206241999106994,19.16193985939026,4.588009834289551
quadratic,800,23,40,0.15135391140978943,0.2790645443006852,0.28111424055008827,0.3419758415004553,17.03382897377014,4.418171644210815
quadratic,800,24,40,0.14277189990119077,0.26997035987420626,0.27633470571207874,0.3372683001730969,17.306689739227295,4.545218229293823
quadratic,800,25,40,0.141607530315583,0.2870857005093659,0.2872633446755246,0.34005569533606017,17.437992095947266,4.673740863800049
quadratic,800,26,40,0.1590287128050164,0.2811585604736386,0.2892582073663761,0.3431479203428572,17.33639621734619,4.3878796100616455
quadratic,800,27,40,0.14032035060146483,0.26376353464286534,0.26983898549450963,0.32819834401974396,17.42245650291443,4.451722145080566
quadratic,800,28,40,0.1432380679349086,0.278773666501866,0.28037780502804643,0.3393317904934749,17.474082231521606,4.543805360794067
quadratic,800,29,40,0.14131318994349362,0.2778863779239054,0.28250003953761627,0.3333034276082959,17.707008123397827,4.608739376068115
quadratic,800,30,40,0.1277868737663115,0.25782202001795196,0.26523112524373677,0.3163254837216393,17.208767890930176,4.625427961349487
quadratic,800,31,40,0.1407496788423698,0.282299041512766,0.2825621079359783,0.33934526687864913,17.177759408950806,4.429666996002197
quadratic,800,32,40,0.1764287127616554,0.3267368753046792,0.3343885783703532,0.37385038792184616,17.92142653465271,4.795893669128418
quadratic,800,33,40,0.13335428928388865,0.27120840254738876,0.27653365258503304,0.3307908488880728,18.99283456802368,4.783412218093872
quadratic,800,34,40,0.15385691371666935,0.2905353397404325,0.2965264208284405,0.34971154103088864,17.618512868881226,4.581021547317505
quadratic,800,35,40,0.138322626216349,0.29560023533107627,0.3062876237849603,0.35215419705276946,17.478479146957397,4.610163688659668
quadratic,800,36,40,0.14305451133466968,0.2735072937109305,0.2800530188597131,0.33589529910288984,17.633976221084595,4.649059295654297
quadratic,800,37,40,0.1348354211392624,0.28082316387681355,0.2880301919266219,0.3425917325846581,17.82561683654785,4.666484355926514
quadratic,800,38,40,0.14910911853576253,0.2824226531944278,0.28679913581092137,0.3339796188710752,19.087750673294067,4.703341007232666
quadratic,800,39,40,0.16079978225631122,0.2716534038212044,0.28311167885999977,0.3368547944966843,17.49454092979431,4.602475881576538
quadratic,800,40,40,0.16147717384473242,0.28912468054222595,0.29650350239701,0.3525854015444131,19.11529517173767,4.917579889297485
quadratic,800,41,40,0.13986554655208716,0.27378750934168206,0.2858142710537187,0.3365320086700877,19.167361974716187,4.700298309326172
quadratic,800,42,40,0.13797827994865816,0.28675113450017187,0.28940366517676325,0.34272492509139946,17.96337103843689,4.675133943557739
quadratic,800,43,40,0.16324574565869898,0.2697403204250925,0.2750367894730171,0.33785523528780365,17.338412284851074,4.456806421279907
quadratic,800,44,40,0.14989028083996028,0.28852092985313194,0.29157870389843143,0.3328155355263418,19.20729088783264,4.678743362426758
quadratic,800,45,40,0.13123618471818913,0.2659485850341834,0.26921644823514984,0.32826142171144457,17.123005628585815,4.500755786895752
quadratic,800,46,40,0.13186232033770248,0.27605372631843234,0.28232702042330354,0.33442149572246466,19.017500400543213,4.650934219360352
quadratic,800,47,40,0.14342275375125632,0.28574496702482194,0.28984828086733405,0.34988092492344436,18.96581268310547,4.626077651977539
quadratic,800,48,40,0.14610412200741932,0.27872392568806154,0.28278617745089946,0.3450623454114052,17.435007095336914,4.636110305786133
quadratic,800,49,40,0.16266594727886124,0.2929632988127745,0.2971256051892875,0.34007980664406506,19.050665855407715,4.757299423217773
quadratic,800,50,40,0.13810738135211434,0.26480742436756094,0.275288293435069,0.3233480512387119,17.4833083152771,4.494195938110352
quadratic,800,51,40,0.13766466158384136,0.28577444423375226,0.2934358545169082,0.354393687581655,19.120044708251953,4.641152620315552
quadratic,800,52,40,0.1359410394374164,0.2795395551915335,0.28551043817503563,0.34253045624353917,17.791691064834595,4.620960712432861
quadratic,800,53,40,0.1647543491761597,0.28038620174155093,0.2899508657068257,0.33309413210314437,19.208360195159912,4.82680344581604
quadratic,800,54,40,0.14264620527574084,0.2731212676134475,0.2758588539962103,0.3346512848823989,19.135720014572144,4.818415880203247
quadratic,800,55,40,0.12732215262829394,0.27962632171400975,0.28842247001553356,0.33603733258623525,19.205453395843506,4.7728400230407715
