scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
poisson,200,0,80,1.035773937460217,1.1595807182329105,1.151714434095066,1.2618636100191043,6.5661139488220215,0.23288607597351074
poisson,200,1,80,1.0848463974537141,1.1461474178468471,1.1618989014048289,1.3159053301842238,6.5316481590271,0.22129201889038086
poisson,200,2,80,1.0991544138102294,1.2359501539333972,1.2714134783818816,1.3823772054470354,7.2653489112854,0.2478780746459961
poisson,200,3,80,1.1227455734529777,1.244141198202365,1.2596015639106226,1.315136392310949,6.7301812171936035,0.21993041038513184
poisson,200,4,80,1.1063768947376103,1.1742648270766751,1.1800121394477385,1.294632188732961,6.446082830429077,0.22022700309753418
poisson,200,5,80,1.1272814500597066,1.268908354842035,1.285143596164939,1.339564367152223,7.083829879760742,0.23387360572814941
poisson,200,6,80,1.1337539023765641,1.1741398046935834,1.1928727794715175,1.3529555965803366,6.630547046661377,0.22449564933776855
poisson,200,7,80,1.1170508310231595,1.1494538835612136,1.1601974903717363,1.257525721227714,6.762267827987671,0.21852946281433105
poisson,200,8,80,1.0905880990001209,1.1478284610513478,1.1693279796239995,1.2921978704619486,6.691709995269775,0.21966791152954102
poisson,200,9,80,1.0954282052427158,1.280003983170875,1.30872167981492,1.392285462819674,7.319855213165283,0.24131512641906738
poisson,200,10,80,1.075616728867794,1.1824710605874909,1.2243776032825733,1.3319219546640981,7.640090703964233,0.23970341682434082
poisson,200,11,80,1.044479317469218,1.1823080546854388,1.216219486778238,1.310579104046346,7.086400985717773,0.24103164672851562
poisson,200,12,80,1.1477498459744209,1.2238374774004703,1.2383135684628688,1.3417761078559969,7.02667760848999,0.22703075408935547
poisson,200,13,80,1.0967878037838472,1.2382407706008043,1.247292739621553,1.3084072499852846,7.1405699253082275,0.22980785369873047
poisson,200,14,80,1.135401026705981,1.2365562860527315,1.2747779521535025,1.3824293545904958,7.15332555770874,0.23922395706176758
poisson,200,15,80,1.1106083160232754,1.2191007112726944,1.2422602569110204,1.3257580718800879,6.892199993133545,0.22986268997192383
poisson,200,16,80,1.0032879708310654,1.1499645274290895,1.167279030611372,1.2781948419314397,6.546579122543335,0.23271775245666504
poisson,200,17,80,1.0425578542953344,1.177904122912118,1.1825398783945833,1.2482755213640804,6.666146755218506,0.2236642837524414
poisson,200,18,80,1.1308625082186754,1.2315954020946536,1.2351003938745735,1.3502450981474055,6.898980617523193,0.2309272289276123
poisson,200,19,80,1.062321019812446,1.2351750570013962,1.2536066815269058,1.3097167212835485,7.0166285037994385,0.23540639877319336
poisson,200,20,80,1.1064328247307267,1.1795406642236652,1.1944619275963824,1.2834260050397355,6.508417129516602,0.2274770736694336
poisson,200,21,80,1.096227115963321,1.1689966880291636,1.1929748130102544,1.3188337743023104,7.084779739379883,0.2313845157623291
poisson,200,22,80,1.0968254389113214,1.2341881728278286,1.250777706782823,1.329173981504006,6.7048563957214355,0.21932101249694824
poisson,200,23,80,1.083355176268866,1.1479209341904841,1.1701315782836346,1.3188121709922773,6.991274118423462,0.22506427764892578
poisson,200,24,80,1.1365004156991532,1.2353520691916446,1.257131258521752,1.3312015146477727,7.291722059249878,0.2420668601989746
poisson,200,25,80,1.1723623705143311,1.2068962930667462,1.233887183333392,1.3550887874243234,6.70751953125,0.22915029525756836
poisson,200,26,80,1.090017813750061,1.1457978789686862,1.1517651542897394,1.252132445855646,6.084462642669678,0.22927308082580566
poisson,200,27,80,1.1880845832496998,1.2777114934485996,1.301026709114007,1.3658093664232862,7.310788631439209,0.24344134330749512
poisson,200,28,80,1.0986226675874646,1.1670513573916887,1.1916955922397432,1.339003248062134,6.289546728134155,0.21056652069091797
poisson,200,29,80,1.1463230768406942,1.2385831106568834,1.272299738386372,1.3922840144560156,6.870786905288696,0.2321791648864746
poisson,200,30,80,1.132083484212713,1.2019050708324057,1.2451746621418753,1.3666349751542932,6.455300331115723,0.22768020629882812
poisson,200,31,80,1.0875146477692035,1.1738854110953219,1.2057732936164804,1.350465045585617,6.983821630477905,0.23511457443237305
poisson,200,32,80,1.108894552860025,1.2011765389204074,1.2065300906811316,1.2981864896655977,6.582755088806152,0.2308332920074463
poisson,200,33,80,1.0745916960258344,1.1925975190294487,1.2092393799756878,1.2919887984123042,6.5818305015563965,0.22141456604003906
poisson,200,34,80,1.0940518825940522,1.190824139149492,1.2015259806910836,1.2909467736424025,6.879081726074219,0.22815489768981934
poisson,200,35,80,1.064341575597693,1.1599252444504218,1.171197351079643,1.3052073144892955,6.73846173286438,0.22478103637695312
poisson,200,36,80,1.0783380832980998,1.141776829614721,1.1536378035898531,1.2443229868356587,6.40555214881897,0.21874666213989258
poisson,200,37,80,1.2019828315812613,1.3386464248832832,1.3673741050906356,1.4622534533874116,6.649042844772339,0.2331242561340332
poisson,200,38,80,1.0634318225523085,1.1795462824324543,1.2079751723342065,1.3365388176773632,6.541113376617432,0.22759556770324707
poisson,200,39,80,1.1236857987893138,1.3282691591867186,1.3438799667568064,1.3913835769451963,7.6353065967559814,0.2384953498840332
poisson,200,40,80,1.1579497177339753,1.2696631389879085,1.305751929924332,1.3910225823744924,7.296677112579346,0.2420969009399414
poisson,200,41,80,1.111811454066655,1.192589999112577,1.2174713405899036,1.3385781578644889,6.975924253463745,0.237717866897583
poisson,200,42,80,1.1105401353929167,1.2057648857222933,1.2214216054771183,1.3540754469820377,6.4277567863464355,0.21655678749084473
poisson,200,43,80,1.1035158695325855,1.176428342120065,1.1906568653761749,1.3044411603688633,6.734537363052368,0.21658921241760254
poisson,200,44,80,1.0668364116398537,1.1707798780452123,1.1842790324215977,1.3095674205695123,6.494547367095947,0.2324225902557373
poisson,200,45,80,1.113013185199505,1.176396341664945,1.2040646776387955,1.2967910343909734,6.798004865646362,0.22379112243652344
poisson,200,46,80,1.074164687209753,1.1304232700514616,1.1382621940511326,1.2586597417146532,7.0656468868255615,0.22636914253234863
poisson,200,47,80,1.1506994883738815,1.2570713046314148,1.271324994121748,1.3772633341393428,7.156545877456665,0.22934699058532715
poisson,200,48,80,1.095022743117112,1.1209047297081773,1.1286847638261637,1.266146292192938,6.301228761672974,0.2189955711364746
poisson,200,49,80,1.1193419879568367,1.157409959840779,1.172690155956604,1.3221627205533608,6.790595293045044,0.22755098342895508
poisson,200,50,80,1.0715399753577468,1.2500059714410316,1.2819736759475762,1.3418148741676155,7.559221506118774,0.24716877937316895
poisson,200,51,80,1.0988420677839394,1.2185795575585088,1.25748933883139,1.3441118790237017,6.861212491989136,0.23415184020996094
poisson,200,52,80,1.1168486196181957,1.1861582659160268,1.2010585133414735,1.3310660724172683,6.878569602966309,0.22463750839233398
poisson,200,53,80,1.1200557810370724,1.1992518799253047,1.2294625585419157,1.3699717865588106,6.652534246444702,0.2191619873046875
poisson,200,54,80,1.1262254749195006,1.2422297028418103,1.270079057947056,1.3730178932382806,6.664599657058716,0.23540067672729492
poisson,200,55,80,1.0992795087438392,1.1681890263930779,1.1765609684040055,1.2638388953552142,6.989206075668335,0.22735047340393066
poisson,200,56,80,1.1417062750412301,1.2588953741395743,1.2794982026036614,1.3685862400508537,6.505956172943115,0.23207759857177734
poisson,200,57,80,1.1380172554651458,1.1513127253509283,1.17045503274506,1.3051009501493114,6.898325681686401,0.2285759449005127
poisson,200,58,80,1.0494279548583934,1.1224759387308714,1.1299201387525533,1.2308140098722,7.17830228805542,0.2260758876800537
poisson,200,59,80,1.0956061690588526,1.1703110203693576,1.172945907392398,1.28541750218116,6.0180230140686035,0.22077584266662598
poisson,200,60,80,1.0990644895473494,1.2207703002177936,1.2393707547142732,1.30444057829396,7.131824970245361,0.23546409606933594
poisson,200,61,80,1.0622523465767224,1.2105266341700942,1.2412132893046617,1.3705203181673087,7.092033386230469,0.24375343322753906
poisson,200,62,80,1.1678565485491128,1.265299541892262,1.2756942318267541,1.369739685469117,7.023072242736816,0.23563480377197266
poisson,200,63,80,1.0476557170627716,1.1733420125489242,1.1944364092412272,1.2954786932052336,6.95298433303833,0.2324991226196289
poisson,200,64,80,1.0498656793675591,1.147663455628193,1.1681574663604393,1.3105278028135805,6.924914598464966,0.23307394981384277
poisson,200,65,80,1.1474110847952301,1.1833321166902249,1.1989077536920196,1.3277939342972367,6.6154234409332275,0.2202003002166748
poisson,200,66,80,1.1349342859743519,1.2184395064611115,1.208866892871968,1.3177053541828474,6.431447267532349,0.21839356422424316
poisson,200,67,80,1.0917544616020265,1.2569529705378415,1.2690174233440772,1.3305392865978305,7.189627170562744,0.23571491241455078
poisson,200,68,80,1.1045602341308955,1.1766789033809049,1.2063555329634,1.2960750820601632,6.279388666152954,0.21968364715576172
poisson,200,69,80,1.1176020160648052,1.2091721752646427,1.214294455423645,1.275361177441004,7.031645774841309,0.2342681884765625
poisson,200,70,80,1.0674517022813739,1.170581131609528,1.206766317878911,1.3517129773538417,7.1546595096588135,0.22558808326721191
poisson,200,71,80,1.0209051123974868,1.095906249385534,1.1354657907388954,1.2361455510607318,7.579421281814575,0.22921466827392578
poisson,200,72,80,1.1114319057255562,1.1619969586403773,1.1996855031530207,1.3353669140729916,6.545376777648926,0.2225046157836914
poisson,200,73,80,1.0576268008307892,1.1333497343245398,1.1360255199052964,1.252226551714997,6.7021825313568115,0.22347259521484375
poisson,200,74,80,1.167406932275228,1.2535745650148131,1.2772886783101967,1.4099939028670987,6.560628890991211,0.23363995552062988
poisson,200,75,80,1.1246548135331313,1.1932946535156606,1.2190159850095474,1.3478672903201323,6.313842296600342,0.21734166145324707
poisson,200,76,80,1.1099970517470934,1.1829606513257187,1.1999798530570092,1.2750341837907515,6.601905345916748,0.2326040267944336
poisson,200,77,80,1.1092050080071063,1.174386055266845,1.1873818956077382,1.3046930811087818,6.93724250793457,0.23256897926330566
poisson,200,78,80,1.0340641024457538,1.1525838492068945,1.1765658961925165,1.314148391871214,7.209078311920166,0.24193096160888672
poisson,200,79,80,1.0783621619825356,1.2196780222229022,1.2461906453935314,1.3004021678269237,6.636256217956543,0.22597861289978027
poisson,200,80,80,1.1318282963989539,1.242128871100953,1.2699261173456207,1.3858255882558088,7.370360374450684,0.27309131622314453
poisson,200,81,80,1.0950286592375507,1.1862211972880117,1.2193999015082249,1.3538783405235033,6.910331726074219,0.23122382164001465
poisson,200,82,80,1.0993738210931583,1.1833829690578506,1.19412129455654,1.2630612577124771,7.33606743812561,0.2341604232788086
poisson,200,83,80,1.0893312824099848,1.1852070135041004,1.204898358396542,1.2605168442039103,6.856608629226685,0.22040629386901855
poisson,200,84,80,1.096307722472931,1.1863519205289237,1.1986419000073094,1.2829395245660038,6.4886651039123535,0.22281360626220703
poisson,200,85,80,1.2005796392653445,1.284592340143521,1.3103235444553896,1.3812388086161542,5.654797792434692,0.2185814380645752
poisson,200,86,80,1.0813939865880304,1.2291734582472638,1.2429418140241784,1.2962030627604664,6.074945449829102,0.22332763671875
poisson,200,87,80,1.0824193034331366,1.1654428204264773,1.1826309179070327,1.2750821641493195,6.861036777496338,0.23344135284423828
poisson,200,88,80,1.1281473964538058,1.2230410731460997,1.2433551554145794,1.3700507327366789,6.667288780212402,0.23287057876586914
poisson,200,89,80,1.0549647657869494,1.176603102976361,1.2193458972820566,1.2553955938843147,6.423942804336548,0.2272047996520996
poisson,200,90,80,1.1638689623657097,1.2880402319455624,1.3058213974948611,1.3824870487049468,6.626116037368774,0.22178864479064941
poisson,200,91,80,1.063351678267753,1.14728918632316,1.1835323247492522,1.3147854966161345,7.269704580307007,0.26197218894958496
poisson,200,92,80,1.1184899714093768,1.1967761722651393,1.2059589740306917,1.3377649204593935,6.705302476882935,0.22431659698486328
poisson,200,93,80,1.0495980775266298,1.2058913924777002,1.228643320952424,1.3041777797339764,6.574457406997681,0.2318882942199707
poisson,200,94,80,1.1450726547585157,1.2371834819467888,1.24759450887528,1.3569054455080636,7.008192777633667,0.23229026794433594
poisson,200,95,80,1.0781020636401373,1.2167656644293423,1.255877343656417,1.3250317605703874,6.915130376815796,0.23305296897888184
poisson,200,96,80,0.9914714170859712,1.161235252807091,1.179182420609607,1.217219264545641,6.451520204544067,0.23634076118469238
poisson,200,97,80,1.1003040184804864,1.1589786499539059,1.1932614330706306,1.3032189214317165,6.38865065574646,0.22350072860717773
poisson,200,98,80,1.1504334332569222,1.2039242032196813,1.229995727132495,1.309930284568045,6.3399951457977295,0.22174787521362305
poisson,200,99,80,1.0808042274188712,1.2453700411277973,1.2735158744148267,1.3556857689008233,7.1452295780181885,0.23825860023498535
