k,rep,nmin,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
20,0,60,0.4716616286490157,0.4558440095813795,0.4554252250396814,0.0016849040985107422,0.04161214828491211
20,1,60,0.4162296557280917,0.41699052063576836,0.41631264705324933,0.0006902217864990234,0.018306732177734375
20,2,60,0.4676614417785344,0.40974244205512567,0.4093480443752362,0.0003840923309326172,0.009881019592285156
