scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,rmse_fedavg,rmse_nocomm,vaneb_time,npeb_time,fedavg_time,nocomm_time
logistic,50,0,40,0.4407849479557642,0.9754719340347169,0.9931561694308876,0.8051112753811267,2.8617580958088564,0.9935304873246543,0.777479887008667,0.03140091896057129,0.0002818107604980469,0.0
logistic,50,1,40,0.37203000485589777,0.7706530741807663,0.7121935679795196,0.6380862667700994,2.6579708361452417,0.8119475634995593,0.7825109958648682,0.030701875686645508,0.0002739429473876953,9.5367431640625e-07
logistic,50,2,40,0.41362028179293314,0.5271318777676793,0.5362477548311674,0.539982206561322,2.6806928448125813,0.598472678363196,0.8062360286712646,0.0309140682220459,0.00012683868408203125,0.0
logistic,50,3,40,0.5879930363458461,0.8042818617917263,0.7840615841151887,0.6382834045998214,2.56621657028047,0.827447753114823,0.7646520137786865,0.028943777084350586,0.0002689361572265625,9.5367431640625e-07
logistic,50,4,40,0.44241134579410174,0.7066468362887323,0.6152142038962753,0.611999412921265,2.486159137222112,0.7662829464730824,0.7794137001037598,0.02941274642944336,0.00013208389282226562,9.5367431640625e-07
