k,rep,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
400,0,0.3590296686266301,0.4770447336295179,0.4270180737865763,0.12418699264526367,25.26239514350891
400,1,0.37662860109336005,0.5082194612902453,0.44258100636652575,0.03107595443725586,25.734167098999023
400,2,0.3561982899576811,0.5056498055699182,0.42889903411004215,0.05082392692565918,30.237114906311035
400,3,0.34276156638737276,0.4646065583071573,0.4136407954489818,0.09264373779296875,24.052716970443726
400,4,0.341897922906788,0.482283641894179,0.42542853102107414,0.10069775581359863,27.473124027252197
400,5,0.3495463091348996,0.4878770038184811,0.42425431674044345,0.06691408157348633,20.459553003311157
400,6,0.36337930374582367,0.5052843143931152,0.45660144565376887,0.046356916427612305,20.905005931854248
400,7,0.357502706968218,0.5233600932782259,0.4302401226289537,0.033236026763916016,23.2863290309906
400,8,0.33778650020664874,0.483736629280476,0.4343743901868017,0.03543806076049805,23.041055917739868
400,9,0.33962057686459224,0.4848254351409389,0.4161715296591115,0.06567978858947754,22.361554861068726
400,10,0.35493665217515713,0.5032170980349333,0.45156369459132856,0.05360579490661621,18.407522916793823
400,11,0.3363401363853869,0.47878057106691285,0.4137185752500672,0.021617889404296875,20.75747299194336
400,12,0.36571786954949326,0.48481648965125396,0.4275896057681551,0.036047935485839844,12.304450035095215
400,13,0.3561873332099429,0.49810666018788746,0.4304285429458371,0.05673527717590332,20.94816827774048
400,14,0.34088249749481486,0.5096506660294673,0.41616992383833346,0.04934501647949219,21.76242709159851
400,15,0.35758332044003,0.4926469584075587,0.42849284812780164,0.05583596229553223,20.237534761428833
400,16,0.3240987379948595,0.4669760716884981,0.39324464931893705,0.06028413772583008,16.395163774490356
400,17,0.35221154679000655,0.4904085617124793,0.4249557641610993,0.008889913558959961,10.246011972427368
400,18,0.3477294495067092,0.46765883684530274,0.41414951618788826,0.033200740814208984,13.499823808670044
400,19,0.35148489124419974,0.49282294568327023,0.41851108209179516,0.05129718780517578,8.651624917984009
400,20,0.3570376127108218,0.5096143706861029,0.4429698046590325,0.058511972427368164,14.198614835739136
400,21,0.32724764896531494,0.4732186499308869,0.4179761042512201,0.051115989685058594,14.448751211166382
400,22,0.357271220938268,0.5247599427551698,0.43199790189298615,0.013961076736450195,12.181598901748657
400,23,0.3473287046654179,0.4863091625367162,0.4332532058872158,0.04382586479187012,14.339252948760986
400,24,0.3594887108666228,0.5067357025359428,0.43210399243952735,0.05230283737182617,16.19109034538269
400,25,0.36171022822816085,0.5152125614065682,0.4519955530666336,0.04381990432739258,13.963902950286865
400,26,0.3333668561440104,0.4851219464782112,0.4345866639815564,0.03730893135070801,14.629004955291748
400,27,0.33779450914574694,0.4742123655887232,0.40665542667257276,0.04592585563659668,13.135431289672852
400,28,0.3422872746901648,0.5071022752363235,0.42746197062250085,0.051004886627197266,15.541446924209595
400,29,0.3588011401773813,0.5001736634119534,0.4214290440416011,0.055090904235839844,14.08964991569519
400,30,0.34791172251202596,0.4844554399318818,0.4290091575597849,0.024647951126098633,14.191550016403198
400,31,0.3651048787263518,0.4891107238459669,0.43202074494523174,0.05081892013549805,14.003790140151978
400,32,0.3486611712713288,0.53591091053052,0.45256048448577685,0.03738594055175781,13.810395240783691
400,33,0.3606020987372886,0.4603290952011298,0.41466556478298416,0.026593923568725586,9.724133253097534
400,34,0.36462164086295634,0.5013157148229648,0.45540404383656724,0.011161088943481445,13.419198989868164
400,35,0.34007187253494486,0.4774510160770119,0.4092685872637672,0.04069828987121582,14.254580974578857
400,36,0.34259114580955957,0.4847327526450345,0.4173530191540427,0.02907705307006836,14.60623836517334
400,37,0.3709287216125474,0.5240639110356565,0.4347049018443725,0.036675214767456055,11.750149726867676
400,38,0.3621374158205705,0.4673838131056451,0.4348018625233163,0.009510993957519531,7.2927563190460205
400,39,0.34480211432206515,0.4965476712590976,0.4289773331499531,0.04889702796936035,14.213522911071777
400,40,0.3371481000805025,0.5034295175397459,0.42447617288177725,0.052156925201416016,14.15177321434021
400,41,0.34872764156436703,0.5075432227917126,0.4271698396981559,0.04302191734313965,11.897510051727295
400,42,0.34673307077404775,0.47441292766015536,0.41228086620673793,0.010879993438720703,3.7313756942749023
400,43,0.32345007363673367,0.5180863050302543,0.41732124471003257,0.013993978500366211,4.16926121711731
400,44,0.3598277788398492,0.46733414071237045,0.4214941969351907,0.016530990600585938,4.4049460887908936
400,45,0.35894347966001056,0.47644532966918196,0.4395305218880464,0.010323047637939453,4.213571786880493
400,46,0.3385073327368095,0.5006794147493232,0.4250417582580485,0.013349294662475586,3.986623764038086
400,47,0.3836092883632041,0.4931166542840145,0.43863459343540895,0.014837265014648438,3.3091602325439453
400,48,0.33935626605901154,0.46470180525584537,0.41110513078114597,0.014421939849853516,3.504714012145996
400,49,0.34880028228061954,0.48681096891416187,0.4318906383637136,0.01096200942993164,3.8608710765838623
