k,rep,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
100,0,0.24557957875257078,0.3975015601030051,0.3317779253172882,0.0023751258850097656,1.2684259414672852
100,1,0.2845803815923704,0.3856156353134196,0.32985181791424284,0.002073049545288086,1.2384839057922363
100,2,0.25368722843634656,0.3526858688151973,0.3094641623537782,0.0030241012573242188,1.2275938987731934
100,3,0.256505832089812,0.3749511120689779,0.3257599753676791,0.002845287322998047,1.6614868640899658
100,4,0.250420146467364,0.3571199033500913,0.29412030022755403,0.0018911361694335938,2.2430758476257324
100,5,0.26953276747447913,0.38915420129527734,0.3197009279503474,0.019725799560546875,1.8578269481658936
100,6,0.257303054011168,0.3467551018388714,0.2851481855897896,0.027649879455566406,3.034888982772827
100,7,0.25840513871174436,0.36833883213475016,0.29605651428092056,0.0017871856689453125,3.185349941253662
100,8,0.2748665087124263,0.3630866168590615,0.3162005721185103,0.03243422508239746,3.7588889598846436
100,9,0.24785410391867446,0.3293086230873483,0.29415606359888913,0.0033462047576904297,3.2364532947540283
100,10,0.2681317763242571,0.376084613144469,0.32709020121003557,0.0049190521240234375,4.5201380252838135
100,11,0.24949328474863558,0.36545273543748097,0.31623146103411715,0.005132913589477539,2.260178804397583
100,12,0.27995886308755713,0.39142108957534555,0.33244706919421907,0.003824949264526367,3.97896409034729
100,13,0.2522074202735075,0.38286995665310514,0.32491758594437736,0.003726959228515625,3.4316248893737793
100,14,0.2662387928520044,0.41688352580541504,0.3247809199565199,0.0020990371704101562,3.736660957336426
100,15,0.2802668178852578,0.3557108993426713,0.29861993106031925,0.002086162567138672,3.1899588108062744
100,16,0.2750706316875833,0.382532847113794,0.31059032716450063,0.021529197692871094,3.733276844024658
100,17,0.2324941827457489,0.3536075695186824,0.28345389894117545,0.009122133255004883,3.033621072769165
100,18,0.29838618138341066,0.3890488872660471,0.35346071422715375,0.00351715087890625,2.3605780601501465
100,19,0.26166987009939385,0.41784160896137823,0.354239657003245,0.0023810863494873047,3.837541103363037
100,20,0.257155867568416,0.3503552644728113,0.3092459911229,0.005363941192626953,4.216176986694336
100,21,0.2575935489228433,0.3256948511289763,0.29396188357252534,0.0038907527923583984,3.1538538932800293
100,22,0.26035305914857015,0.3380440807776332,0.2924993286770729,0.0019731521606445312,3.5163819789886475
100,23,0.25777898589516,0.34928562769415566,0.31259821571369395,0.00391077995300293,4.289247035980225
100,24,0.24635825541664413,0.36260840206518175,0.2983969301338802,0.002948760986328125,3.825737953186035
100,25,0.2577191093606861,0.3581276111101359,0.3167184159049755,0.0024640560150146484,3.5627739429473877
100,26,0.25214834033080413,0.3627802989254757,0.32201685603727115,0.04176497459411621,4.405354022979736
100,27,0.25189997347387305,0.3580972387530994,0.3104560295165285,0.002850770950317383,3.529533863067627
100,28,0.25230984681500984,0.3246963529270705,0.27461028993964287,0.0047647953033447266,4.1225197315216064
100,29,0.2800132552586654,0.34303104507457854,0.3058603688750165,0.026577234268188477,2.06699275970459
100,30,0.29175083264603074,0.3924905922216661,0.35340598527783473,0.00368499755859375,2.871259927749634
100,31,0.2542339911793,0.3768179553155633,0.3036165482412656,0.0021622180938720703,1.7925362586975098
100,32,0.24595579441143328,0.34907558559419033,0.298726255850582,0.022304058074951172,3.3285932540893555
100,33,0.25167510748056293,0.3623783577107662,0.30622429756169456,0.0036499500274658203,3.882845878601074
100,34,0.2714188097370281,0.3729743136454268,0.32687691817592684,0.0024368762969970703,3.4888949394226074
100,35,0.2607973760998386,0.3461295320764808,0.31548999372605324,0.002401590347290039,3.237410068511963
100,36,0.27526325146441066,0.35735429709609523,0.3177471495929463,0.0028069019317626953,2.796110153198242
100,37,0.26514836787758,0.34247493711075666,0.3079305908792612,0.003015279769897461,3.1192069053649902
100,38,0.24541870528097934,0.36038787846145215,0.302464529155573,0.0043489933013916016,3.87336802482605
100,39,0.292367631389733,0.39771694292325377,0.32835400720836716,0.004397153854370117,3.2204837799072266
100,40,0.25114274262433317,0.3731531964479253,0.31763671535742555,0.002711772918701172,3.5073790550231934
100,41,0.29263944060651786,0.34405019730713293,0.31708524103673985,0.003919124603271484,4.487987995147705
100,42,0.2679023109903728,0.36776496097521333,0.3234009737394815,0.0028181076049804688,2.3193938732147217
100,43,0.24902831059504915,0.3631726136984111,0.3217769067436027,0.0024499893188476562,2.4631450176239014
100,44,0.2453441377993285,0.35252066240027674,0.30633108312549484,0.002315044403076172,3.22487211227417
100,45,0.25944924166314637,0.3390083163750714,0.3155740409751314,0.004144906997680664,2.4701120853424072
100,46,0.2422579221673407,0.3272073124017055,0.2771414723295171,0.002264738082885742,3.8643441200256348
100,47,0.2984508441120896,0.3732395298104986,0.3174827986911737,0.003802061080932617,2.2677838802337646
100,48,0.2659912677631381,0.355692754804484,0.3151636291654069,0.003976106643676758,2.689201831817627
100,49,0.254211070023037,0.3366933432406758,0.30575227525433574,0.005809783935546875,2.679152250289917
