k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
1600,0,0.08744232563753745,0.049441461218953466,0.0680997411054919,0.07680910245012855,2.6651530265808105,1.0129499435424805,809.72625,401,1199
1600,1,0.0909036085392463,0.04805097006325904,0.0686630529341793,0.07775812286612008,2.6112349033355713,1.063706874847412,804.483125,400,1200
1600,2,0.08914828111248818,0.046936886136859195,0.06732833132490632,0.07772764120692816,2.665065050125122,1.025813102722168,803.219375,400,1200
1600,3,0.08732293824377484,0.04493153577300243,0.06412576240475594,0.07571997708485231,2.6278977394104004,1.0341310501098633,800.891875,400,1200
1600,4,0.08808605121299591,0.04472316408401498,0.06482958901127092,0.07501381894375596,2.681920051574707,1.2701010704040527,804.41875,400,1200
1600,5,0.08684807774211228,0.04613197959799088,0.06549567984185488,0.07388578203648206,2.8120360374450684,1.0027239322662354,812.53875,401,1200
1600,6,0.08856485895261464,0.046895197299242505,0.06724124012158211,0.07587443560645928,2.531818151473999,0.988541841506958,803.9475,400,1200
1600,7,0.08794834122286543,0.04971559341982879,0.06689517750607613,0.0765244976517198,2.7188620567321777,0.9717850685119629,795.43375,400,1200
1600,8,0.08988207900746589,0.047840322193137594,0.06893662408541,0.07835255068696051,2.627821207046509,0.9763550758361816,794.089375,400,1200
1600,9,0.08914091357444609,0.047140614651359825,0.06788694859070271,0.07727150398254942,2.6291489601135254,0.9353878498077393,787.869375,401,1200
1600,10,0.0838230558032614,0.04724465807645675,0.06289895167100283,0.07168922703581927,2.4325971603393555,0.9482293128967285,810.7925,400,1200
1600,11,0.08699927578354831,0.047865068491463596,0.0668555384197611,0.07485019652869736,2.6107611656188965,0.9693827629089355,790.3625,400,1200
1600,12,0.08972895234602314,0.04641995214427943,0.0663835668038644,0.07669582201963274,2.6088666915893555,0.9832639694213867,806.1225,400,1200
1600,13,0.08625602343199998,0.0455657326999118,0.06584732460838304,0.07399381413251144,2.597522020339966,0.993602991104126,795.029375,400,1200
1600,14,0.09077242166187449,0.04792657738352135,0.06878664117243694,0.07938396797755715,2.675042152404785,0.9968171119689941,792.261875,400,1200
1600,15,0.09093810542611012,0.04921782389520755,0.06892613356747468,0.07805720458853695,2.487900972366333,0.9637489318847656,792.724375,400,1200
1600,16,0.08535731931246164,0.04486638035594135,0.06535220873233855,0.07411632016556322,2.564460039138794,0.948779821395874,803.16875,400,1200
1600,17,0.09171624053785592,0.04793417690256466,0.07091907957281983,0.08037122561456707,2.6078951358795166,0.9739770889282227,791.375,400,1200
1600,18,0.08687258085416283,0.04971284949314742,0.06557553628870777,0.0740295264660754,2.5390608310699463,0.9742221832275391,789.376875,400,1200
1600,19,0.0879600814754009,0.04757148843602615,0.06728923758279748,0.07548589846491337,2.5933451652526855,1.0066728591918945,806.97625,400,1200
1600,20,0.08959446945889694,0.04771198672266132,0.07074031306981085,0.07897836278472777,2.606132984161377,0.9469470977783203,798.675,400,1200
1600,21,0.08920762348448767,0.048290001750645094,0.06917683438342397,0.07824542933471518,2.6560566425323486,0.9661171436309814,801.505,400,1199
1600,22,0.08631984519651184,0.04744971745766235,0.06449042494841443,0.0740363928196768,2.57584810256958,0.942579984664917,795.725625,400,1200
1600,23,0.09149020703505045,0.046394607720704834,0.06925049222551662,0.07793825416724248,2.607682704925537,0.9698238372802734,795.65125,400,1200
1600,24,0.08824078980529408,0.047054670793929436,0.06798237946174637,0.0764536432594559,2.6388750076293945,0.9456067085266113,796.439375,400,1200
1600,25,0.09055496329889555,0.046944095088582646,0.0687472114434818,0.07627446663032399,2.630542039871216,0.9810669422149658,796.66875,400,1199
1600,26,0.0874990410103868,0.04729308215729375,0.06677545383500737,0.07479969477006375,2.6084232330322266,0.958470344543457,796.2325,400,1200
1600,27,0.08647711930749297,0.04548037785299395,0.06387472748402442,0.07371569454476841,2.602407932281494,0.9424381256103516,809.55,402,1199
1600,28,0.08664206888375077,0.044823133000069695,0.06400395455536641,0.07346550088223265,2.6050219535827637,0.9354281425476074,804.74875,400,1200
1600,29,0.08652150207186883,0.04629923899931351,0.06545680690136965,0.07510521484818317,2.529989004135132,0.9502911567687988,810.525625,400,1200
1600,30,0.08847651628093979,0.04733511880464242,0.0646665622555045,0.07509001856520638,2.955242156982422,0.945655107498169,801.898125,400,1200
1600,31,0.08936696276612825,0.0476050917907417,0.0674844932264181,0.07711338238939797,2.6077749729156494,0.9716038703918457,797.881875,400,1200
1600,32,0.08505960274156255,0.04474467829236024,0.06439984249990872,0.07439527824375808,2.679687023162842,0.9685912132263184,796.860625,400,1200
1600,33,0.08928746149837394,0.04957773038079831,0.06832156833946555,0.07653108033112802,2.5530612468719482,0.9255452156066895,805.24375,400,1199
1600,34,0.0910035628042932,0.046562465205804655,0.06823374392129822,0.07921321519539663,2.5624711513519287,0.9303839206695557,794.4325,400,1200
1600,35,0.0853272954196181,0.048396437150178585,0.06642394617584224,0.07458894265710528,2.6251888275146484,0.9230751991271973,802.518125,400,1200
1600,36,0.08842973309640925,0.04696485700567049,0.07044358459284307,0.07705064541367104,2.547360897064209,0.9267749786376953,796.47375,400,1200
1600,37,0.08633690370280146,0.04561279295315353,0.06344029917455316,0.0731217811571963,2.6419870853424072,0.9638500213623047,793.086875,400,1199
1600,38,0.08895481658957334,0.049474227151795495,0.06786600439815656,0.07776918469856871,2.9582419395446777,0.952639102935791,791.719375,400,1200
1600,39,0.08751281478333517,0.04655875864133252,0.06610959983241481,0.07436068435993262,2.64802622795105,1.0117671489715576,807.53875,400,1200
1600,40,0.08724775707215911,0.04527895024282605,0.06541256948439748,0.07571150857441768,2.625657081604004,0.9595205783843994,800.775,400,1200
