scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
poisson,200,0,320,0.6188893188439993,0.7230218892728436,0.7324626694823257,0.7284490202047961,23.13714909553528,0.3745250701904297
poisson,200,1,320,0.6072479019701533,0.6918996903097722,0.6995172331754568,0.7066216266539338,20.385870456695557,0.3642580509185791
poisson,200,2,320,0.6265433434230128,0.6973365031927062,0.7017469695839268,0.7078782169246839,19.044543266296387,0.34366297721862793
poisson,200,3,320,0.5659399846253051,0.6580622758495891,0.6625038854699132,0.6648038220027422,21.327956438064575,0.37660765647888184
poisson,200,4,320,0.5635840561354942,0.6651692703568651,0.6702636908180852,0.6610699713097636,20.778062343597412,0.36307740211486816
poisson,200,5,320,0.6426360681151316,0.7323456610945366,0.7463699263941054,0.749553379240765,22.838523626327515,0.38613271713256836
poisson,200,6,320,0.5915157356903,0.6982551103487895,0.7029357133619282,0.7117047382219397,20.83094096183777,0.37418150901794434
poisson,200,7,320,0.6090784385967027,0.7015080259070926,0.7041580894307785,0.7013851566763472,20.75474190711975,0.3607954978942871
poisson,200,8,320,0.6092482959190146,0.704868971500141,0.7056736439654262,0.7032538222187791,22.26447033882141,0.3489077091217041
poisson,200,9,320,0.6179795813787516,0.6716077769301604,0.6766449106120773,0.6739636247898594,19.90837001800537,0.33347392082214355
poisson,200,10,320,0.5748039839302601,0.6637586830554849,0.6677380531066871,0.6734811738084093,23.1110782623291,0.3856024742126465
poisson,200,11,320,0.5659655253893183,0.6862188361346305,0.6898018662477605,0.6812236869085889,20.391914129257202,0.3619687557220459
poisson,200,12,320,0.5802398467053254,0.6819997730457011,0.6911775347426827,0.6998939278395527,19.43414545059204,0.3536374568939209
poisson,200,13,320,0.631879578010536,0.7127865734239095,0.7159853755165546,0.7139104037997185,20.21689534187317,0.3425312042236328
poisson,200,14,320,0.6205151731038174,0.7020100683731991,0.7071837110063888,0.7196932683814458,20.964778184890747,0.35361409187316895
