scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
poisson,200,0,20,1.5610310165218428,1.7736156562313434,1.9836084859645622,2.636325420226772,4.539135456085205,0.23420000076293945
poisson,200,1,20,1.5692490493430662,1.631335919192533,1.9081716755613072,2.5530896240752856,4.049894332885742,0.2166600227355957
poisson,200,2,20,1.588331904636949,1.7030585451012978,1.8643269703533767,2.4713434572145845,4.206234931945801,0.21574950218200684
poisson,200,3,20,1.5970520539078248,1.7288394185370373,1.988635277350603,2.764244436816593,3.919830322265625,0.21187925338745117
poisson,200,4,20,1.6582256583162396,1.768357335499173,1.862957475611787,2.650404117855765,4.135650157928467,0.21220993995666504
poisson,200,5,20,1.4886430052099318,1.5689531525781573,1.7250915595033252,2.4688607861113288,3.7855281829833984,0.21247529983520508
poisson,200,6,20,1.5147368459001134,1.6914375200313632,1.8857001026561966,2.576712524649065,3.8665778636932373,0.21341300010681152
poisson,200,7,20,1.5933502960775179,1.779127404142001,1.973701149344231,2.6506705571081914,4.235882043838501,0.21476483345031738
poisson,200,8,20,1.558376704256112,1.7509488427186763,1.9189862836348057,2.6212549145364368,4.620713233947754,0.21816754341125488
poisson,200,9,20,1.5264974717581627,1.8899314204074014,2.1329645076907475,2.6747075675731304,4.0283591747283936,0.21955180168151855
poisson,200,10,20,1.5789832322637822,1.8056385800912473,1.9816204506607253,2.618552055579975,3.7480480670928955,0.2120673656463623
poisson,200,11,20,1.5395222107631539,1.804700859978213,1.9495349602905838,2.6861793471922275,3.9793701171875,0.21025347709655762
poisson,200,12,20,1.6014441694945272,1.714465389824481,1.8722180587000974,2.492751345954295,3.8479926586151123,0.20865488052368164
poisson,200,13,20,1.5821331607825633,1.8107299636814669,2.0192553020406505,2.605539798143536,4.090886116027832,0.2123088836669922
poisson,200,14,20,1.631830745420639,1.7797533612843397,2.1075386084693,2.590440209031449,4.2018492221832275,0.21393823623657227
poisson,200,15,20,1.5332294283816454,1.8827960680212075,2.0009044322517373,2.4895140923191534,3.923388957977295,0.21578478813171387
poisson,200,16,20,1.6146723001754224,1.842549045452491,1.9990672588164693,2.706649451661735,3.756225109100342,0.21307969093322754
poisson,200,17,20,1.5549000706970177,1.685614421181859,1.8432121830517367,2.5505695181584254,4.234714984893799,0.27768731117248535
poisson,200,18,20,1.5873551387413352,1.822139440105206,2.0860628268693935,2.655260479698285,4.348041772842407,0.2444932460784912
poisson,200,19,20,1.6403262902192877,1.955206162049082,2.1551582256704496,2.690288211735736,4.18910026550293,0.2566194534301758
poisson,200,20,20,1.5860874112749273,1.7446049091788907,1.976699636685214,2.6390694114618456,4.034186601638794,0.2315523624420166
poisson,200,21,20,1.4758843830507749,1.6327081326273927,1.7888844366823708,2.3866466023656363,5.651662349700928,0.2552165985107422
poisson,200,22,20,1.5735342113408008,1.852359299497381,2.032019102261898,2.5264891238190677,4.844687223434448,0.24387359619140625
poisson,200,23,20,1.5562657106134392,1.852818443971019,2.0419644906573637,2.5608959052268156,4.31857442855835,0.24083590507507324
poisson,200,24,20,1.6314697265407978,1.7847644354275105,1.9332000657076533,2.58655538919051,4.5433595180511475,0.24764680862426758
poisson,200,25,20,1.5922574814149362,1.7373850516267588,1.8276076045017786,2.4509580941614217,4.447995185852051,0.23053836822509766
poisson,200,26,20,1.6347065764614317,1.8022490501764035,1.9956960776709791,2.716778260611701,4.703314542770386,0.2344057559967041
poisson,200,27,20,1.5953113706082738,1.7237102986026225,2.0153026463960484,2.7006547837784063,4.463134527206421,0.23629999160766602
poisson,200,28,20,1.5230810608659555,1.7877092457903658,1.9799924894100176,2.5543256308812556,4.5769054889678955,0.22833633422851562
poisson,200,29,20,1.62750784041249,1.8239132057022003,1.9893726465682535,2.620630692874354,4.5927863121032715,0.23511219024658203
poisson,200,30,20,1.592748541900865,1.660982818247396,1.8774816306784021,2.609816324566687,3.884449005126953,0.2154841423034668
poisson,200,31,20,1.4853167684303497,1.689136188977022,1.8973347849541187,2.54503083298369,4.741446256637573,0.22065997123718262
poisson,200,32,20,1.6087686629765563,1.736056720099042,1.8683406472326765,2.5898431344262343,3.8160324096679688,0.2112102508544922
poisson,200,33,20,1.6549422059186853,2.1048249703136874,2.340250780826902,2.8529813783605578,3.7821035385131836,0.22441840171813965
poisson,200,34,20,1.5131146864110836,1.6094711481082402,1.7959771364083368,2.4697735457780445,4.885911464691162,0.22721195220947266
poisson,200,35,20,1.505741057436841,1.7517259854021938,1.855458992212752,2.3944828074404767,4.730849027633667,0.22453737258911133
poisson,200,36,20,1.570317389514427,1.9050044284512113,2.124196033151193,2.7392757501088063,4.618930339813232,0.2279949188232422
poisson,200,37,20,1.6966688426096226,1.9577099920437633,2.188944583815407,2.887141299915154,3.9871468544006348,0.21917033195495605
poisson,200,38,20,1.6717989801715682,1.9109220921970709,2.2913065232675227,2.8691098461366438,4.162006378173828,0.2175123691558838
poisson,200,39,20,1.554157949574709,1.794634706543515,2.0047289329894924,2.5843561472988648,4.365536689758301,0.22353887557983398
poisson,200,40,20,1.6084800180798056,1.7823000907673785,2.065507946436284,2.7983367759838416,4.819367408752441,0.22420644760131836
poisson,200,41,20,1.5628419529184998,1.773721798233493,2.016512191369994,2.6148091121081047,4.519141435623169,0.23072028160095215
poisson,200,42,20,1.553386171516247,1.6966767414601311,1.8320786550994184,2.4786281369304413,3.9157838821411133,0.2129678726196289
poisson,200,43,20,1.5998863755575994,1.738574016258434,1.9504453708549456,2.719307550583518,4.516652345657349,0.22916626930236816
poisson,200,44,20,1.5698783644957695,1.9471320370518557,2.164847874434809,2.8091523360146393,3.916271686553955,0.22203969955444336
poisson,200,45,20,1.531578619642308,1.6687849601369709,1.9001712169439269,2.565682038957143,4.195327520370483,0.20630955696105957
poisson,200,46,20,1.6040526277947849,1.8162095386596766,1.992737314061201,2.6250152698513167,4.469573497772217,0.2344067096710205
