k,rep,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
25,0,0.6159375215725292,1.363651812021125,1.0144322760301874,0.001157999038696289,0.058989763259887695
25,1,0.5663781957693227,0.9464669575740606,0.715739935729649,0.0006108283996582031,0.01271820068359375
25,2,0.5932370948726209,1.2364003904905478,0.8886192950941738,0.0005581378936767578,0.010085821151733398
25,3,0.6501695779829954,1.249933785313238,0.9496287875961603,0.0004990100860595703,0.008295059204101562
25,4,0.624631753255973,2.354512838992043,2.1301801995660936,0.0005619525909423828,0.007244110107421875
25,5,0.5887613972751508,1.3743926163587858,1.103132083759066,0.0006520748138427734,0.013823986053466797
25,6,0.801383106651619,3.3756505896440614,3.164773369504012,0.0015239715576171875,0.0196378231048584
25,7,0.7703912492717054,24.982606236490525,24.940540864532792,0.0005631446838378906,0.014471054077148438
25,8,0.6892246636803914,1.609087241294661,1.1950545987965122,0.0011250972747802734,0.022822856903076172
25,9,0.6137497018958022,1.3528930911980313,1.0923793766696344,0.0005521774291992188,0.02014780044555664
25,10,0.570165628465368,2.2271977784863486,1.9957463625843175,0.0011301040649414062,0.01073002815246582
25,11,0.5194068704469804,0.9888359461572828,0.6871368977626229,0.000518798828125,0.010293960571289062
25,12,0.692642902765887,2.780754546410123,2.6768431009958245,0.0005199909210205078,0.015871047973632812
25,13,0.6989798788001785,1.882886963125963,1.505684138362976,0.0011780261993408203,0.01655101776123047
25,14,0.69986380453696,1.136086627710615,0.8233071316970683,0.0013709068298339844,0.019135236740112305
25,15,0.5934460598915582,1.455553139339042,1.042663891949381,0.0011098384857177734,0.01708197593688965
25,16,0.5520654529794454,1.3701410536593062,1.0471669998716273,0.001680135726928711,0.027593135833740234
25,17,0.7927923553166181,3.151414104858081,2.6191914077553333,0.0005271434783935547,0.01081085205078125
25,18,0.6768389357215074,0.9743187235035514,0.7808976558886838,0.0004520416259765625,0.012449979782104492
25,19,0.5880253291307793,1.0079771799775943,0.7621249106795978,0.0010533332824707031,0.019406795501708984
25,20,0.854325363134642,2.012167427244205,1.658653557142057,0.0011048316955566406,0.02855515480041504
25,21,0.6502178568391271,1.7810270208780994,1.4417295378110164,0.0009169578552246094,0.013334035873413086
25,22,0.6299367185697461,2.203702449425511,1.745855557025936,0.0005178451538085938,0.022752046585083008
25,23,0.6567061944710046,1.3638533277054878,0.9045496517281274,0.0005180835723876953,0.013952970504760742
25,24,0.7357445174693797,17.75227074447373,17.700918094961402,0.0010139942169189453,0.01575779914855957
25,25,0.6199821194785498,0.8113481888043227,0.6699957327227125,0.000965118408203125,0.027505874633789062
25,26,0.5542944786647378,0.8894544022583332,0.6905387067781994,0.001024007797241211,0.017466068267822266
25,27,0.6844441998338391,1.6980426394939916,1.139056570469364,0.00043702125549316406,0.011993885040283203
25,28,0.7808024798626426,2.1884133012855465,1.4844397092212724,0.0004951953887939453,0.011775970458984375
25,29,0.6182797085513619,1.8322982376975412,1.3971764161750457,0.0005269050598144531,0.04651689529418945
25,30,0.591857104963912,1.9754929462603392,1.754059355370698,0.0004508495330810547,0.015060186386108398
25,31,0.8025133531744648,3.3938552641027226,3.1164453911614127,0.0004987716674804688,0.007221221923828125
25,32,0.6083209406228982,0.7906471123470867,0.6547996183747111,0.0010218620300292969,0.019998788833618164
25,33,0.7746075855216599,1.5311025885744336,1.2694567470629783,0.0009860992431640625,0.02361774444580078
25,34,0.6098087355018212,1.2935462226796552,0.9020302642853977,0.0004909038543701172,0.01460719108581543
25,35,0.6716601781490765,1.2758532134158251,0.8542581634695624,0.0004563331604003906,0.016490936279296875
25,36,0.6553778710122256,1.7020418972691995,1.532245936725479,0.0009610652923583984,0.011198997497558594
25,37,0.7004245299701252,1.2675774826727895,0.8845127750194809,0.00045680999755859375,0.014644861221313477
25,38,0.5513627999489287,1.5330441986058776,1.3348149732392507,0.0004558563232421875,0.020383119583129883
25,39,0.6719661019660359,1.4443891219664453,1.0347741543501896,0.001157999038696289,0.009878158569335938
25,40,0.6739573715310526,1.2151670785872895,0.9382522860042053,0.0004601478576660156,0.016327857971191406
25,41,0.5859039924380474,1.4899433399119177,1.1220525782503337,0.0004436969757080078,0.01012420654296875
25,42,0.6134716410407403,1.4478113794954404,1.0328570756556497,0.0011131763458251953,0.03139090538024902
25,43,0.6235237328787345,0.9586345449541472,0.7685580548692319,0.00043892860412597656,0.009630918502807617
25,44,0.5070764807489627,1.3223566474248816,0.9790773557972685,0.00045990943908691406,0.047364234924316406
25,45,0.7142341404943341,1.6670758392842846,1.2208278768098135,0.0004520416259765625,0.009119987487792969
25,46,0.6146911172204512,0.9303405654700345,0.7516295102991192,0.0012998580932617188,0.011155128479003906
25,47,0.8070333832138409,1.201336569440075,0.9926273385522352,0.0006110668182373047,0.014171838760375977
25,48,0.5754698350565346,1.0978035786711364,0.8355625789792047,0.00044798851013183594,0.007295846939086914
25,49,0.6600230107852538,1.6879501296016721,1.3129969706741877,0.07283496856689453,0.05313611030578613
100,0,0.7031688650173608,26.403502623973967,26.37602839931187,0.0066220760345458984,0.05479121208190918
100,1,0.6862409694835828,1.6856384531614552,1.3515643432468216,0.004967212677001953,0.10966777801513672
100,2,0.6456161073401959,1.528357903980793,1.052461715795114,0.0022161006927490234,0.05819892883300781
100,3,0.6743390462576359,25.22578603937759,25.192958153605165,0.0019099712371826172,0.11393523216247559
100,4,0.7214112189637993,2.4663975464952057,2.2468974100667714,0.001984119415283203,0.062024831771850586
100,5,0.6548630869212263,1.2751021340427202,0.9002868505596477,0.0019161701202392578,0.10328507423400879
100,6,0.6653304096948716,1.502571033336767,1.0713934127336104,0.003692150115966797,0.07543277740478516
100,7,0.6787999242754826,22.03717545346367,21.981985677436732,0.013376951217651367,0.09841012954711914
100,8,0.8941605751402122,84.5408420934452,84.53400258569937,0.0036780834197998047,0.07106590270996094
100,9,0.6594027888722191,1.5715532881487788,1.0837697976344587,0.004362821578979492,0.15110993385314941
100,10,0.7064405780858306,4.792236022831113,4.665495616538607,0.0037298202514648438,0.05865907669067383
100,11,0.6442461152678916,1.5071964257881327,1.0162856574669985,0.0038557052612304688,0.13965225219726562
100,12,0.7089760333378743,17.210833979933867,17.18155594408451,0.0018620491027832031,0.053457021713256836
100,13,0.7886186478931358,5.135903533022762,4.960045602871329,0.0035588741302490234,0.12658309936523438
100,14,0.7046673956779749,1.4284269263621991,1.001476004863858,0.01175236701965332,0.11493682861328125
100,15,0.6577471714328086,114.10499573206656,114.10145785167454,0.0019080638885498047,0.14461517333984375
100,16,0.6461897770642548,1.857692359373335,1.4267692028278411,0.0019152164459228516,0.11707282066345215
100,17,0.6609458807877856,1.8069366542569307,1.277973582805363,0.0049190521240234375,0.11859130859375
100,18,0.6684423323517634,1.559432562554709,1.0967981205899238,0.003371000289916992,0.052000999450683594
100,19,0.7236685860472096,7.465265908945406,7.317346740284946,0.008108854293823242,0.11700820922851562
100,20,0.6609233737157513,2.564486992863285,2.292749286337785,0.0018317699432373047,0.06202507019042969
100,21,0.6049299852030168,1.448977145106811,1.0623003356892615,0.0018138885498046875,0.050330162048339844
100,22,0.8001989194172634,8.62614579657891,8.45292824459617,0.003964900970458984,0.1446831226348877
100,23,0.5877982965208811,1.4089556486662977,0.9435031198474236,0.0017390251159667969,0.062413930892944336
100,24,0.6484709017155686,41.52354344748039,41.513943733785595,0.0037069320678710938,0.10078310966491699
100,25,0.6613229644025567,1.4908861258526434,1.0111109208535398,0.0018329620361328125,0.0831918716430664
100,26,0.7493278877714652,47.96537519648474,47.9504027051681,0.0018961429595947266,0.06169319152832031
100,27,0.7176387587023062,35.572385067102935,35.55492392913566,0.02256608009338379,0.08766603469848633
100,28,0.7165772348697417,1.3528248493885935,0.9321159167838151,0.0017778873443603516,0.05057215690612793
100,29,0.6476652123504663,1.0869008882587152,0.7867130074959433,0.0037908554077148438,0.04072904586791992
100,30,0.6898804449081384,41.727173113177564,41.700097589943,0.004199981689453125,0.04841184616088867
100,31,0.6810012141617677,65.05408763641405,65.04375133698802,0.0036079883575439453,0.05040168762207031
100,32,0.6517849405824465,2.1280632324864994,1.623282464654508,0.003973960876464844,0.06341886520385742
100,33,0.7154957775312643,22.782841743273384,22.754140311163823,0.0036830902099609375,0.09550905227661133
100,34,0.711491935511892,66.58483748337241,66.5792495138275,0.0018877983093261719,0.05156898498535156
100,35,0.7289244713821487,1.7910054627894347,1.0266855437944367,0.0031180381774902344,0.0806112289428711
100,36,0.6558608892051427,1.7901514151881064,1.3205836834741465,0.0039899349212646484,0.04885292053222656
100,37,0.6849553560292512,208.16821404168832,208.16589673461206,0.0020520687103271484,0.055847883224487305
100,38,0.6568936702883323,1.0572192027747893,0.7583656444706374,0.0035331249237060547,0.058573007583618164
100,39,0.6779649860990851,8.510037335805944,8.45783624059736,0.002524137496948242,0.055689334869384766
100,40,0.8068441911431306,4.29484998155447,3.921510846367173,0.0018298625946044922,0.06896018981933594
100,41,0.7080769004866219,29.18534771465071,29.13349663232634,0.001973867416381836,0.14831781387329102
100,42,0.617647604079788,1.49243626894002,1.077860973122988,0.001967906951904297,0.0745091438293457
100,43,0.692917885763521,30.367825568085074,30.346341009436514,0.0019199848175048828,0.16672587394714355
100,44,0.6288608048867705,1.5344562209158006,0.9640067303123392,0.0018229484558105469,0.08565592765808105
100,45,0.7025835239582658,25.903576500168676,25.886599898428635,0.015506267547607422,0.08077812194824219
100,46,0.6655050651740719,1.2642713702428812,0.8777226283567725,0.0020079612731933594,0.08689188957214355
100,47,0.6754737577695697,6.260871616590578,6.158134907794942,0.003782033920288086,0.11912989616394043
100,48,0.6762521767410591,2.4124778484717004,1.9322283007618357,0.0019371509552001953,0.15035009384155273
100,49,0.7754106003635193,27.219522514319372,27.208436905752897,0.020203113555908203,0.1399228572845459
400,0,0.6769648126338628,4.6414705575860635,4.438007167610207,0.06503796577453613,0.8921699523925781
400,1,0.6640890321342198,17.330657968152828,17.282751219874083,0.017069101333618164,0.9730310440063477
400,2,0.7352621505458523,103.23369053647184,98.50954605567098,0.08691978454589844,0.8073787689208984
400,3,0.7114974509633328,2.360890978266974,1.5405050581930089,0.039749860763549805,0.9522359371185303
400,4,0.6793664244994121,2.488712606557177,2.2248928800965966,0.03223443031311035,0.8266012668609619
400,5,0.6729501265502659,21.2054005142394,21.144410143583617,0.052702903747558594,0.9492170810699463
400,6,0.6744894280187126,55.19028891862597,55.18099530499117,0.046157121658325195,0.8750360012054443
400,7,0.6698025795045323,1.6527135786188099,1.0987567084637415,0.07084012031555176,0.8762218952178955
400,8,0.7261356363891825,16.456132222736883,15.827488853821485,0.014493942260742188,0.4887239933013916
400,9,0.6628655127764075,10.171611754764903,10.121496821920104,0.030855894088745117,0.9520370960235596
400,10,0.6988764730559794,93.3798081489516,93.2708298228617,0.01787710189819336,0.6737210750579834
400,11,0.6790916617985713,3.1538327980844936,2.607411858787535,0.016882896423339844,1.006592035293579
400,12,0.6919599049500675,14.773682569731069,14.614708688936261,0.04674983024597168,0.8389041423797607
400,13,0.6811966141560186,25.376768623877965,25.34848278702651,0.041068077087402344,0.7624409198760986
400,14,0.6973168226974495,25.615177592472754,25.473560591297357,0.03938889503479004,0.8513050079345703
400,15,0.6935927464341103,931.7421413711412,931.6854909322017,0.04905223846435547,0.631079912185669
400,16,0.7088477615753846,14.739143052451993,14.542535896115123,0.12813186645507812,0.8632142543792725
400,17,0.6812130661648937,1.7830501902577331,1.2083770054965155,0.034986019134521484,0.7682979106903076
400,18,0.6877174740060249,67.73836370060728,64.20032562052242,0.01285696029663086,0.6106822490692139
400,19,0.7721421662463628,8.184364667499091,8.01612596116849,0.06056499481201172,0.9942600727081299
400,20,0.7553252481591304,119.21354617430961,119.16523361244337,0.01539301872253418,0.8009138107299805
400,21,0.750901606053583,12.64797425788717,12.568946522822314,0.0229339599609375,0.9085922241210938
400,22,0.7182295756487407,5.04586838920382,4.4636520822603245,0.05510687828063965,0.9980380535125732
400,23,0.6574794111394028,2.6440368970957993,1.7374965485755383,0.0475468635559082,0.9173839092254639
400,24,0.6542014317201684,15.806217465951349,15.736990363035783,0.05996298789978027,0.960158109664917
400,25,0.7779574035744122,70.39014650789052,62.172409676920914,0.012363910675048828,0.5426549911499023
400,26,0.7451679792306268,99.15473150275496,98.77391157996328,0.07262897491455078,0.8126270771026611
400,27,0.6796020901471342,16.585021349513553,14.771230542813525,0.04483389854431152,0.8192760944366455
400,28,0.7025741190638776,34.2106718300661,33.97389175547186,0.04525113105773926,0.8865199089050293
400,29,0.6764239499398083,1.9284265644947236,1.216208184038986,0.00959324836730957,0.862616777420044
400,30,0.7130983278125171,29.25251082732458,28.43113637245751,0.022166013717651367,0.865778923034668
400,31,0.7119373477329254,16.648022460409443,16.333773378474763,0.1479349136352539,0.7126200199127197
400,32,0.6627449946217906,14.787802408398427,14.747933146053965,0.05737018585205078,1.2145600318908691
400,33,0.7442261700909063,32.77991746236078,32.714942207981665,0.024332046508789062,1.3129558563232422
400,34,0.658670926250735,29.99149870188037,29.902714451224316,0.09899187088012695,1.558899164199829
400,35,0.7060787215080331,9.022674117599786,8.953252986772574,0.018194198608398438,0.8941776752471924
400,36,0.7442527005765198,12.59049700040263,10.056781527330735,0.030339956283569336,1.0335910320281982
400,37,0.791648668315254,128.1102797415203,128.0451688981188,0.023389101028442383,0.7640178203582764
400,38,0.7283679007274638,15.203353178396982,13.072740803673813,0.020199060440063477,0.6422162055969238
400,39,0.7024977193090853,8.382875710825239,7.970863425460055,0.020226240158081055,0.643366813659668
400,40,0.659576016154962,14.364782335334944,14.289267589433367,0.01794290542602539,0.7188031673431396
400,41,0.7473187910843432,123.11774416476224,121.93561562256566,0.019537925720214844,0.7474372386932373
400,42,0.6999110927793534,18.050487147400265,17.645048094142098,0.019932270050048828,0.7288579940795898
400,43,0.7155374328373602,18.051931445974745,17.836196935957023,0.021201133728027344,0.703589916229248
400,44,0.6482922581608452,149.18425388615563,148.21849071349527,0.016987085342407227,0.6559219360351562
400,45,0.6523033319926586,42.00661523782226,41.98589909364285,0.019212722778320312,0.6418499946594238
400,46,0.6838267639266998,12.39002764211403,12.333752347534949,0.02184009552001953,0.6451230049133301
400,47,0.7684959862046831,37.03493115794483,34.94912621985575,0.019057035446166992,0.661034107208252
400,48,0.7193553555243255,35.72572850308059,34.96146073858678,0.013093948364257812,0.5382280349731445
400,49,0.7049754221298341,8.74683474288983,8.507735688314252,0.014235973358154297,0.5237281322479248
