k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
400,0,0.16881923551195505,0.0973365498099155,0.14279048422093113,0.15376220799642212,0.2871859073638916,0.2265172004699707,207.2325,100,300
400,1,0.1724367834467228,0.09994838234009679,0.1488618294941275,0.15977397817536884,0.23200416564941406,0.24927496910095215,202.325,100,300
400,2,0.18459172813653324,0.08886692622892355,0.1642768175765721,0.17997106230079746,0.22984600067138672,0.2577390670776367,202.5725,100,300
400,3,0.1719219327499862,0.0977919698701412,0.14873711837090037,0.15961728324973382,0.23339390754699707,0.2488720417022705,195.6075,100,300
400,4,0.1711585440662049,0.09718802344685255,0.13581149518875663,0.1570168234754439,0.22220802307128906,0.21097087860107422,199.545,100,300
400,5,0.19049280663595014,0.10326672679148832,0.16472685223524322,0.17567879575388146,0.2304229736328125,0.2296278476715088,197.0025,100,300
400,6,0.16224920443795735,0.09760170037749161,0.1442215164908196,0.15427164866505627,0.22927379608154297,0.23742008209228516,202.1275,100,300
400,7,0.17298932543587414,0.10473436860331531,0.150384092192443,0.16182444446596642,0.2260429859161377,0.25732922554016113,203.63,100,299
400,8,0.1770211454156327,0.0935229579725939,0.14986337936897615,0.16694508375166697,0.22197914123535156,0.22346711158752441,199.3825,100,300
400,9,0.18026776339098075,0.09101719537624496,0.15596043026808606,0.17195652039006804,0.2385869026184082,0.3051490783691406,201.515,100,300
400,10,0.17025084009499086,0.08729287954957694,0.14212816240441745,0.15631316873096765,0.22603487968444824,0.2268962860107422,196.7525,100,300
400,11,0.16937765046987316,0.10895474920219277,0.1545598715280623,0.15746373554480933,0.2234048843383789,0.23744583129882812,201.6075,100,300
400,12,0.1725125606269325,0.10023716852615813,0.1575315206812966,0.16616643922391686,0.21023797988891602,0.2190258502960205,199.855,100,300
400,13,0.17041203550295425,0.09295858207530418,0.14316166834815117,0.15630713467037924,0.20699596405029297,0.24084115028381348,196.1,100,300
400,14,0.17960403138693773,0.11120218936529727,0.15440828053047898,0.165673202936898,0.2093212604522705,0.22786831855773926,198.9775,100,300
400,15,0.17198401017238127,0.09029626157237618,0.14651279437983375,0.15485470196417814,0.20109295845031738,0.2469487190246582,194.8975,101,299
400,16,0.16707043817308473,0.09192902416586717,0.14722152001633115,0.15076591259731,0.21811890602111816,0.2241528034210205,197.5225,100,300
400,17,0.16651162224916768,0.08905773307855162,0.13775064647998875,0.1532122030566682,0.22057414054870605,0.238677978515625,200.1125,100,300
400,18,0.16734761737128098,0.08962532018569963,0.13896786861444493,0.15204031470285911,0.22181105613708496,0.27298712730407715,197.785,100,300
400,19,0.16241814980979757,0.09415148551794017,0.1292058814175088,0.14675720399749073,0.21631383895874023,0.2226109504699707,205.28,101,299
400,20,0.16396677565650186,0.09145185439716565,0.1411419329165203,0.15662083249047093,0.21455121040344238,0.22738099098205566,198.92,100,300
400,21,0.16138378029860723,0.09946832391748925,0.13999172098373458,0.1500354839607719,0.21012377738952637,0.1353909969329834,199.0,100,300
400,22,0.16712198521359417,0.104576471566506,0.1406119497414869,0.15206915968356077,0.2225208282470703,0.24103903770446777,194.655,100,300
400,23,0.17814312782232353,0.09663331082437175,0.1562219137086905,0.16552834401453698,0.21924996376037598,0.25082921981811523,200.1375,100,300
400,24,0.1669851663474685,0.09142172777352346,0.14140329789410108,0.15002947438418587,0.22793292999267578,0.2202138900756836,203.0825,100,300
400,25,0.16965570438840047,0.09052508103090566,0.14682187722641996,0.163647654896206,0.22016501426696777,0.21992993354797363,203.005,100,300
400,26,0.17930365563334688,0.08730286145081383,0.1562701009013483,0.1690628902722618,0.22745108604431152,0.17688798904418945,200.145,100,300
400,27,0.17399834512198015,0.09229782577301845,0.14005679092773032,0.15642076258654247,0.21497082710266113,0.2474067211151123,202.53,100,300
400,28,0.16685912936579073,0.09035270764507793,0.1411876153350608,0.1574405351383863,0.2243340015411377,0.22107505798339844,200.4525,100,300
400,29,0.1695407584803164,0.09577772240127723,0.13832084813024906,0.1539474303428715,0.2236328125,0.21718287467956543,203.3575,100,300
400,30,0.1817734748760577,0.09808870900597627,0.15998941168941902,0.17529398410083866,0.22245097160339355,0.24468421936035156,198.45,100,299
400,31,0.17208950749011895,0.09500414093955566,0.14711058967139914,0.15700668443421165,0.21701598167419434,0.21793889999389648,203.5425,101,299
400,32,0.1751071807721937,0.09926873841785848,0.1468122016052892,0.15887551910691602,0.2192070484161377,0.21630215644836426,202.4675,100,300
400,33,0.16934302471829266,0.10041590329940339,0.14353967911820475,0.15240773400633628,0.2191019058227539,0.23338580131530762,196.78,100,300
400,34,0.17218646909668056,0.09456148941092894,0.1475938179037012,0.16000048261580166,0.22062277793884277,0.26740288734436035,197.0025,100,300
400,35,0.15732324487124819,0.09560069899718976,0.13537283027670013,0.1474999091268903,0.22687101364135742,0.21512889862060547,201.6025,100,300
400,36,0.174569513245702,0.1036246380746008,0.15490059224024885,0.1645224632923685,0.21980524063110352,0.2326509952545166,196.4525,100,300
400,37,0.16832947296747292,0.09220730127667807,0.14590960906137196,0.15661344929996354,0.23260784149169922,0.22924017906188965,203.4875,100,300
400,38,0.16124167646756224,0.08170767916615558,0.13250195735710005,0.14270915765347603,0.218580961227417,0.22245097160339355,199.3475,100,300
400,39,0.17999144306940473,0.09502131598527416,0.16543578881682486,0.17762013711699162,0.21746206283569336,0.2237238883972168,200.36,100,299
400,40,0.16392313462015118,0.09291158200245735,0.14189494703985422,0.14966395306606742,0.22411537170410156,0.2334747314453125,198.9325,100,300
400,41,0.18452652996902538,0.1103992862323611,0.1578589186262629,0.1665651614326105,0.22158002853393555,0.23047924041748047,198.575,101,300
400,42,0.17168908718131984,0.08967180616758887,0.14549758106938554,0.1612562884454696,0.22989487648010254,0.22556328773498535,200.815,100,300
400,43,0.17007482105339006,0.0886609260730346,0.1378193301251533,0.15954212024346734,0.22159600257873535,0.21641087532043457,201.3,100,300
400,44,0.170229481988996,0.09184181657998022,0.14731834249469075,0.1601058511429857,0.22325587272644043,0.23472881317138672,198.3,100,300
400,45,0.16932734663892765,0.09893981797903595,0.1449724979713078,0.1545451119818583,0.22505784034729004,0.26160597801208496,199.2675,101,300
400,46,0.1905878590626471,0.0948066061291945,0.15640128094067446,0.17961881339277347,0.2224729061126709,0.2364790439605713,199.835,100,300
400,47,0.18148626616054223,0.10595924589215515,0.1556542440010712,0.1695477323457933,0.23556303977966309,0.219163179397583,196.2475,100,300
400,48,0.1716956132389344,0.08940722689522126,0.13852891958438895,0.15555062730699562,0.2202460765838623,0.20412111282348633,199.705,100,300
400,49,0.17292116594092422,0.09354917145879012,0.1442703965693007,0.16242989766676819,0.22487092018127441,0.22185301780700684,194.2,100,300
