scenario,K,rep,n_min,rmse_oracle,rmse_vaneb,rmse_npeb,rmse_adamix,vaneb_time,npeb_time
quadratic,200,0,80,0.09119475115915295,0.2219453386662959,0.2227895740968812,0.23018839873236524,1.4312920570373535,0.5795621871948242
quadratic,200,1,80,0.08852337800766459,0.2556437626921987,0.25445793354242524,0.2594922966675242,1.3234474658966064,0.5763797760009766
quadratic,200,2,80,0.09627143259020714,0.26205312365650973,0.2617074120108514,0.27011203312368953,1.3250904083251953,0.5925896167755127
quadratic,200,3,80,0.10563556405776273,0.22514402065577474,0.2265307620393626,0.250931357232223,1.2865493297576904,0.5818262100219727
quadratic,200,4,80,0.10369146354883922,0.24682513678637943,0.24681493331190735,0.2566492926706516,1.2974121570587158,0.5971183776855469
quadratic,200,5,80,0.10009754235522032,0.25696271272278187,0.2528833115558177,0.2511547969174555,1.3016135692596436,0.5934634208679199
quadratic,200,6,80,0.08189628341996061,0.23737719444811028,0.23906763104649725,0.2443316508194143,1.2823479175567627,0.5809998512268066
quadratic,200,7,80,0.09464908395083518,0.21730077354978453,0.2213034641140904,0.2310479458888814,1.2718050479888916,0.5856993198394775
quadratic,200,8,80,0.08407097027277921,0.20862785899165653,0.20873581257144364,0.21039401363671484,1.2737293243408203,0.5702762603759766
quadratic,200,9,80,0.1010430923407094,0.2335688117392301,0.23658849949037425,0.2501290927551698,1.3107693195343018,0.5975131988525391
quadratic,200,10,80,0.08876712793634692,0.2319479741625042,0.23289359849124988,0.2504617943709076,1.2832913398742676,0.5699448585510254
quadratic,200,11,80,0.10683562274297166,0.2282481945970522,0.23044082781685468,0.2339218226346345,1.2706291675567627,0.5875709056854248
quadratic,200,12,80,0.10433722450204677,0.24796129137428272,0.24976492459129923,0.24936866682997344,1.2870383262634277,0.578296422958374
quadratic,200,13,80,0.10120315226111962,0.23118673919620172,0.23286881178047006,0.24734094801358011,1.2848491668701172,0.5720446109771729
quadratic,200,14,80,0.09519793287606675,0.25331955801820294,0.25418748796406293,0.2586210291883368,1.3115546703338623,0.56758713722229
quadratic,200,15,80,0.08699360813566791,0.21199018041419448,0.21274830193772984,0.2189304207502703,1.2803072929382324,0.5780806541442871
quadratic,200,16,80,0.09137108569978716,0.23877907623390163,0.23973942456663483,0.24056126864764502,1.2816040515899658,0.5811827182769775
quadratic,200,17,80,0.10277809154803318,0.21379864208718666,0.21448992917849152,0.23180100659788458,1.2981266975402832,0.5849335193634033
quadratic,200,18,80,0.09325067539173822,0.22617945628010544,0.22925549587486224,0.2418213792567847,1.3114287853240967,0.5884675979614258
quadratic,200,19,80,0.11873057642149308,0.22975114134852992,0.23128653907894123,0.24610890439765998,1.2778406143188477,0.5879254341125488
quadratic,200,20,80,0.08639994036165577,0.2350238777268934,0.23475300013122782,0.24022772484554417,1.3145272731781006,0.5722301006317139
quadratic,200,21,80,0.07926434817256196,0.23260533926374358,0.23324533729623378,0.24107598864645655,1.2748899459838867,0.5979504585266113
quadratic,200,22,80,0.08987918477025193,0.21038879748988076,0.20904424423479592,0.22290674070620334,1.2587916851043701,0.5615994930267334
quadratic,200,23,80,0.0904427049020233,0.23108094633259185,0.23115160344050226,0.2378275072698532,1.2769393920898438,0.6008427143096924
quadratic,200,24,80,0.09072227509014195,0.22620313694516947,0.22669866290550564,0.23148829796967188,1.281895637512207,0.5717940330505371
quadratic,200,25,80,0.09154201232767195,0.22989386980856985,0.23081722767614404,0.23461659400385138,1.328665018081665,0.614844799041748
quadratic,200,26,80,0.1073030337253361,0.26290685015849036,0.2614448060296658,0.27394506768791327,1.3106975555419922,0.6004853248596191
quadratic,200,27,80,0.08249185353964203,0.249842509453092,0.2513536574831524,0.26020553425352105,1.3204319477081299,0.5966396331787109
quadratic,200,28,80,0.12038703784480144,0.23618682773346278,0.2348264643941053,0.2557680209152708,1.2718656063079834,0.5769619941711426
quadratic,200,29,80,0.08813923785980875,0.22556885638953272,0.2262684405334737,0.2269788420402818,1.3187012672424316,0.600719690322876
quadratic,200,30,80,0.10368129484310179,0.23213393808161278,0.23373480833909716,0.2496411637785092,1.301367998123169,0.5924928188323975
quadratic,200,31,80,0.0984170764943022,0.23495049519114683,0.23589853350746406,0.24634370135299324,1.297234296798706,0.5989227294921875
quadratic,200,32,80,0.09652292394722888,0.22997418588458693,0.23164846460021213,0.25227916076142387,1.278337001800537,0.5761518478393555
quadratic,200,33,80,0.08611289062861714,0.22565526571621117,0.2249097185693857,0.2236297412783634,1.2775750160217285,0.5765531063079834
quadratic,200,34,80,0.08302313558858049,0.2374490106372572,0.2359465359491513,0.24368365844290849,1.272839069366455,0.5852127075195312
quadratic,200,35,80,0.09853658504104436,0.22980877785993084,0.22958060586385126,0.23547261059281957,1.2730357646942139,0.5712566375732422
quadratic,200,36,80,0.10101109679281306,0.2556784622601998,0.2582633203282593,0.2718510649271699,1.3076825141906738,0.5906975269317627
quadratic,200,37,80,0.10139501016724285,0.24029339842998634,0.24216358026237939,0.24673410338088467,1.293090581893921,0.5651695728302002
quadratic,200,38,80,0.09351264898176527,0.23541097514052098,0.23662880207164874,0.24543308534471642,1.2602288722991943,0.5897116661071777
quadratic,200,39,80,0.09366282208886548,0.22366240845351568,0.22487064196099638,0.2392151935512498,1.2968103885650635,0.5570533275604248
quadratic,200,40,80,0.09137027025434487,0.2282822879866007,0.22667546728404192,0.24173267700413903,1.3031365871429443,0.5865275859832764
quadratic,200,41,80,0.10693403130194211,0.21333703989564048,0.21439461076814176,0.23805158911023033,1.2532224655151367,0.579535961151123
quadratic,200,42,80,0.09042081963313106,0.22824646308044794,0.22954661299419404,0.25266550949967126,1.299431324005127,0.5687501430511475
quadratic,200,43,80,0.13245501255870168,0.2631254761176097,0.2633007247971199,0.2642959674170014,1.2959628105163574,0.5723209381103516
quadratic,200,44,80,0.10316338872913434,0.22554534371826568,0.2263271814529391,0.23832352114113306,1.28141450881958,0.5894908905029297
quadratic,200,45,80,0.07898688022687521,0.20687746598866738,0.20612807601866626,0.22453221700131595,1.2964861392974854,0.5868303775787354
quadratic,200,46,80,0.1309930336242665,0.25005844351140555,0.2529970617865711,0.25300079991642904,1.2969186305999756,0.5696415901184082
