k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
1600,0,0.1720020395543694,0.09831962404187049,0.12348320910667036,0.14778302557527143,2.90802001953125,1.069127082824707,202.431875,100,300
1600,1,0.1777981968738878,0.09696159833881085,0.1294897513169685,0.1533516297721064,3.1839609146118164,1.099971055984497,201.116875,100,300
1600,2,0.1747519043122162,0.09730197825100305,0.1239066301232324,0.1502872832755715,3.135362148284912,1.1248908042907715,200.794375,100,300
1600,3,0.17152730686040785,0.09196872505530553,0.11909951794693575,0.147040066199928,3.218109130859375,1.1976161003112793,200.22625,100,300
1600,4,0.1728314264866562,0.09079334398186771,0.11785834206305124,0.14731866415978087,3.1489109992980957,1.1733598709106445,201.11125,100,300
1600,5,0.17103147743217786,0.0912943667160101,0.11801165027302278,0.14408496609016258,3.16100811958313,1.1467151641845703,203.158125,100,300
1600,6,0.17429382893014436,0.09303745599870576,0.12348792753044742,0.14830852765649916,3.1901750564575195,1.230229139328003,200.989375,100,300
1600,7,0.17267072126835245,0.09959816698812435,0.12449969755334259,0.15019575480906602,3.1309239864349365,1.2577273845672607,198.865625,100,300
1600,8,0.1751940302552829,0.10058569094350575,0.12877211762737786,0.1543824748449893,3.1850011348724365,1.0394630432128906,198.510625,100,300
1600,9,0.1745351454803937,0.09432852519265648,0.12458209822780093,0.14841048760485698,3.1038730144500732,1.1802241802215576,196.950625,100,300
1600,10,0.16447109954196984,0.09329866046622479,0.11614003274636196,0.14056525138826687,3.024179220199585,1.1323790550231934,202.703125,100,300
1600,11,0.1700846801537277,0.0970535723090007,0.12332626995137279,0.146028884097871,3.251936912536621,1.155188798904419,197.58,100,300
1600,12,0.17576297723210246,0.09427663677228311,0.12433843720072431,0.14972428310832073,3.246190071105957,1.1645119190216064,201.53875,100,300
1600,13,0.1690188151415682,0.09129346084125017,0.11864074411693824,0.14403177709067164,3.2304370403289795,1.1175570487976074,198.74875,100,300
1600,14,0.17815141725309272,0.09800728183850885,0.12723785469551652,0.15484298665868623,3.445207118988037,1.1110038757324219,198.0575,100,300
1600,15,0.17743934464459682,0.09685020864362341,0.12762288253831905,0.15068776067121967,3.078266143798828,1.156574010848999,198.16125,100,300
1600,16,0.16681771850814087,0.090243371410465,0.12237873999622338,0.14365189292053387,3.017777919769287,1.0965111255645752,200.8025,100,300
1600,17,0.17914589829120428,0.09757241634606532,0.13101066585700058,0.15539999618506575,3.4171531200408936,1.2348651885986328,197.8325,100,300
1600,18,0.17082713585554565,0.09795204761499782,0.12320505743108959,0.14348987328724472,3.2372970581054688,1.151176929473877,197.336875,100,300
