k,rep,nmin,rmse_mle,rmse_oracle,rmse_npeb,rmse_adamix,oracle_runtime_sec,npeb_runtime_sec
100,15,400,0.0332868252853406,0.022673523034855335,0.03331323587022797,0.03313956489315875,0.015533924102783203,0.05077409744262695
100,16,400,0.03305197470571833,0.02047165100025459,0.032446948036038065,0.03308742355949027,0.012490987777709961,0.04870414733886719
100,17,400,0.036375625785401086,0.022802734899164227,0.03710806204019798,0.03644467278094014,0.015085935592651367,0.04769396781921387
100,18,400,0.034118666805433275,0.025165075034637153,0.033368099713109646,0.033959920274792305,0.012622833251953125,0.04401206970214844
100,19,400,0.035367969593466796,0.022460266232782806,0.03427956403635541,0.03535091582187855,0.014132022857666016,0.044922828674316406
100,20,400,0.03389311429035788,0.021031222502312704,0.034583730667149856,0.033786571549607826,0.010477066040039062,0.03878974914550781
100,21,400,0.042096283488651604,0.03715714848360109,0.0412234862437704,0.04208622718793842,0.012516021728515625,0.047722816467285156
100,22,400,0.03337180292460622,0.022286829697358717,0.03369061530697998,0.03328712642587538,0.012892723083496094,0.049225807189941406
100,23,400,0.035943383444822154,0.024491607405356067,0.03434900392282498,0.0357610299333922,0.011602163314819336,0.0408329963684082
100,24,400,0.03657039041040976,0.027407231933194793,0.03854964430118246,0.03651821977040482,0.010587930679321289,0.04417681694030762
100,25,400,0.03250461045202746,0.0220599771704643,0.0324285517235249,0.03250674914810599,0.013210773468017578,0.044965267181396484
100,26,400,0.033747388594276465,0.021676165968532373,0.03429655289189078,0.03357837724823418,0.011885881423950195,0.040006160736083984
100,27,400,0.033368500921139556,0.02072665274892514,0.033300187609430196,0.033247787597058175,0.010590076446533203,0.04318690299987793
100,28,400,0.03236075448454115,0.019759073861612044,0.031692806548414464,0.032525823305989285,0.010867118835449219,0.04068303108215332
100,29,400,0.03337269050625323,0.024024990367792376,0.034077833184163873,0.03343057411646982,0.011222124099731445,0.04095005989074707
100,30,400,0.03816120955011639,0.0234760104202431,0.03763978032993547,0.03800441208161099,0.012566089630126953,0.04117417335510254
100,31,400,0.03270740956903455,0.02066264495553809,0.03320387909175745,0.032505240706858306,0.012029886245727539,0.041774749755859375
100,32,400,0.03023860843631382,0.020564244096543668,0.029428705917050664,0.030277336183570473,0.011416912078857422,0.04230904579162598
100,33,400,0.03724779156526878,0.024620820243931477,0.03759592226826939,0.03716287899383484,0.010907888412475586,0.04173111915588379
100,34,400,0.03409501493746172,0.023345838632695258,0.031656255551891485,0.03399126531584835,0.012423038482666016,0.04098200798034668
100,35,400,0.03252358840130337,0.021808190973905885,0.03175162193582611,0.03261498300640048,0.01571202278137207,0.05418086051940918
100,36,400,0.03442517745255872,0.02270093015664515,0.03181011742817127,0.03438782246810391,0.011205911636352539,0.04312896728515625
100,37,400,0.032779964461158065,0.01894239551769874,0.032309180614569326,0.03277290874609749,0.011255979537963867,0.043211936950683594
100,38,400,0.03251630756290744,0.018158261842713314,0.031284469786835835,0.032360946754654216,0.011090993881225586,0.04121112823486328
100,39,400,0.03458802720615849,0.02183958333279698,0.03167661087038765,0.03453849808373516,0.01197195053100586,0.041372060775756836
100,40,400,0.03471713037480082,0.02480052740622965,0.03420687833114669,0.03466046188844133,0.011713027954101562,0.041754961013793945
100,41,400,0.034804206337225786,0.021460550207066525,0.033528369521637756,0.034721986199873184,0.011704683303833008,0.04245400428771973
100,42,400,0.03151085445723514,0.020554154504047222,0.033146722882583884,0.03149864903809597,0.011768102645874023,0.044355154037475586
100,43,400,0.02718507459008541,0.01898587905845161,0.027830113142855835,0.027262570252410915,0.011883020401000977,0.041346073150634766
100,44,400,0.03596455621691536,0.025704817233045418,0.03508149072082201,0.035948128336285134,0.011062860488891602,0.04265308380126953
100,45,400,0.03257201257975709,0.01845175223864812,0.03183129046474968,0.03243573492003959,0.012105941772460938,0.04084610939025879
100,46,400,0.04477924467562357,0.03670046173426876,0.044470065609151746,0.04479772908151962,0.011887788772583008,0.04192519187927246
100,47,400,0.03629650663346259,0.027988409324343783,0.037013068437974875,0.0362274588851215,0.011438846588134766,0.0411989688873291
100,48,400,0.03002720773308592,0.01981664484862604,0.029360304467458444,0.030154124412630157,0.011452198028564453,0.04247879981994629
100,49,400,0.030193873145404823,0.02191074408013686,0.029951793499390502,0.030209985649404587,0.012910127639770508,0.04335808753967285
